Id,oblast,Body
161,inzinjerstvo,"It's common to start with a shorter stiffer tool such as a center drill or a spotting drill In addition using the shortest drill bit that drills the hole you need will increase stiffness Because of the flutes in a drill the stiffness goes down geometrically as the length increases The other variable you have control over is how you are holding the tool A collet will keep the tool in better alignment than a chuck If you're doing this often it's worth making sure you have a good grasp of feeds and speeds and that you're using the best type of drill for the job Both of those could have some affect on hole perpendicularity"
164,inzinjerstvo,"As it happens I just recently went through that calculation myself for a different site Given the following facts from a quick web search it isn't difficult to work out the numbers The maximum efficiency of a (large) windmill is about 40% The density of air is 1 225 kg/m 3 You need about 50 mW (10 mA at 5V) to light up an LED First we'll need about 50 mW / 0 40 = 125 mW of air power flowing through the windmill to create the electricity we need (ignoring other factors such as the actual efficiency of a small windmill and the efficiency of the generator) The power of the air flowing through the windmill is 0 5mv 2 where m is the mass rate of the air flowing through the disk defined by the diameter of the blades For example suppose we have a disk of 0 03m 2 (about 20cm in diameter) The mass rate of the air is the area of the disk multiplied by the air velocity multiplied by the density of the air $$\text{Mass rate} = 0 03 \text {m}^2 \cdot v \cdot 1 225 \text{ kg/m}^3 = v \cdot 0 03675 \text{ kg/m}$$ The power of that air is therefore $$P = 0 5 \cdot \text{Mass rate} \cdot v^2$$ Substituting and solving for $v$ $$v = \sqrt[3]{\frac{0 125 \text{ W}}{0 5 \cdot 0 03675 \text{ kg/m}}} = 1 9 \text{ m/s}$$ or about 7 km/h Taking into account the efficiencies we ignored earlier plus the losses in a gear train that might be needed to get the generator RPMs up to a usable level I would probably shoot for about 4&times; the area or about 2&times; the diameter (40-50 cm) in order to get reasonable results"
167,inzinjerstvo,"The transistor The transistor was the revolutionary replacement of the vacuum tube which had been at the heart of computers for the first half of the 20th century Vacuum tubes themselves had only two main problems They were power-hungry and they were relatively big Relative to their replacements that is They also had a tendency to burn out or leak during operation which could prove disastrous In 1947 John Bardeen and Walter Brattain along with William Shockley their boss at Bell Labs successfully amplified an electric current using germanium This point-contact transistor as it was called was soon used to speed up computing and to make computers smaller and more efficient A good example of the transistor and the vacuum tube is the construction of the Manchester Computers developed at the University of Manchester The first the Small-Scale Experimental Machine (SSEM) (developed in 1947) was a state-of-the-art testbed for new innovations in computing such as the Williams tube But it still used vacuum tubes It had 550 valves and took in 3500 watts of power The SSEM's successor the Manchester Mark 1 (developed in 1949) was much more powerful It used 4050 valves and consumed 25000 watts of power Yet the aptly-named Transistor Computer built in 1955 used only 200 transistors and 1 300 diodes and only used 150 watts It wasn't the first computer to exclusively use vacuum tubes but it was a huge step forward It's tough to say exactly why the transistor was created when it was (I'm answering the last part of your question now) but it could be argued that the computational advances of World War II (such as the Harvard Mark I ) ensured that many new advances would be made in computing; the transistor happened to be one of them The integrated circuit The integrated circuit developed about a decade after the transistor also had profound effects on computing It was developed by Jack Kilby in 1958 - though many others were involved along the way and there are disputes as to who should get the credit for inventing it first - at Texas Instruments He used semiconductors to create an entire computer chip - the integrated circuit An integrated circuit can contain incredible amounts of transistors and it is this complexity and compactness that make it so useful Manufacturing was also much easier and quicker Integrated circuits started a second computing revolution which laid the groundwork for cheaper computers that could be available to the masses Edit Now that the question is focused on the transition between vacuum tubes and transistors I'd like to add something about semiconductors because they play a key role in transistors Semiconductors allow for good conduction of electricity but one of their really useful properties is that their conduction can be modified in a process called <a href= https //en wi"
173,inzinjerstvo,"The device for taking horizontal and vertical angles that you mention is called a theodolite Theodolites only started being phased out as the main surveying tool in the 1980s when total stations where introduced Below is a Soviet theodolite from 1958 (ex Wikipedia) Theodolites were analogue devices and the angles measured had to be written in a notebook Total stations were electronic devices essentially electronic theodolites with electronic distance measuring devices based on infrared signals These devices could be connected to a portable electronic memory unit with a keypad to store the measurements The surveyor still had to manually enter a point identifier for each reading but didn't have to enter the measured angles When starting a survey a reference marker from the nation system of surveying markers closest to the surveying region was chosen as this had a known/established northing easting and elevation A picture of US survey marker follows (from Wikipedia) The theodolite would be set up and the first reading would be to the known marker peg to establish the baseline for the survey For very accurate surveys a surveying target on tripod was placed over the survey marker; either a plate with a cross on it or a short pointed rod with the point upwards A similar target would then be placed on a temporary marker and the horizontal angle between the two targets measured The vertical angle from theodolite's horizontal plane (in the eye piece) to the first target would be measured as would the vertical angle to the second target Each theodolite has specifically marker dot on it at eye piece (telescope) height This is the reference marker for the theodolite from which lateral distances are measured A measuring tape was place against the dot on the theodolite and the other end of the tape was place at the centre of each target cross or the tips of each pointed target rod to measure the slope distances The measuring tape had to have a certain tension applied and the readings would be recorded Later in the office the measured slope distances would be corrected for tape sag Additionally the heights of the theodolite and the two targets above the ground would be measured with a tape measure Having done all of that another temporary marker would be established the theodolite moved between the last two pegs and the process repeated For each set up the heights of the theodolite and targets was needed as were the slope distances vertical angles and horizontal angle Using trigonometry on all this data one could determine the co-ordinates and elevation of each peg Another method used of measuring was called stadia This used a theodolite but instead of a cross targets or pointed rod targets being used to sight to at each of the survey pegs surveying rods were used See the picture below from http //www tigersupplies com The surveying rod would be placed on each peg and three height reading were taken from the surveying rod the top cross hair the central (main) cross hairs and the bottom cross See the picture below The reading from the central cross hairs gives the height for the elevation The difference between the upper and lower cross hair readings multiplied by an optical constant for the optics of the theodolite gave the distance between the surveying rod and the theodolite Except for some Japanese the"
174,inzinjerstvo,"Generically speaking the first step would be to determine if your failures have any factors in common You could also examine your successes and see if they have anything in common These commonalities could be things such as the employee working on the product location where the tests were performed specific piece of equipment on which the tests were performed time of day etc Once you have identified some commonalities you can attempt to determine if any of them are the proximate cause of the failures and work backwards until you can determine the ultimate cause Of course the details of how to do this depend on the details of your situation"
177,inzinjerstvo,"Theoretically pontoon bridges with rope anchors keeping them to the bottom would work against wind and flow overcoming the problem jhabbot mentioned in his answer (same as train length limit - stretching force) In practice these come with more problems of their own They drift on water surface and as result rise and fall with water waves The larger the body of water they span the higher the waves; at certain point in stormy weather the bridge would just launch the vehicles into the air The anchoring isn't exactly simple if it's to withstand such forces You could just as well go with pillars these don't add much to complexity They are only a short way above the surface Waves could roll over them washing vehicles off Also they stay level to the local surface - a wave wouldn't need to roll over it - it could just flip a vehicle sideways by twisting the bridge Since segments need to be mobile relative to each over their joints will be uneven forcing a severe speed limit Unless they float freely they'd be very limited with water level If you anchor them firmly water rising (even due to a storm) may submerge them And yet again as the segments need to be at least partially mobile a longitudal force stretching one side of the bridge may lead to the other side to stack segments against each other We have construction technologies that are extremely durable against longitudal forces (stretching compressing) - reinforced concrete steel ropes etc But add lateral forces and the design becomes much harder to keep strong; buckling twisting and loss of stability become very severe With keeping the bridge suspended you keep lateral forces limited to wind If the bridge is partially submerged this goes out of the window The primary upside of pontoon bridges is the simplicity - they can be deployed in matter of hours and as such they play huge role in the military But since they are vulnerable against weather and due to the slew of problems they create - especially with increasing span = size of the body of water = mechanical influence of water conditions they make very poor permanent bridges and so firmly supported bridges are simply superior also where the ratio of vehicle traffic demand versus length of the span of water to cross is too low the right solution is a ferry Ferries can take many vehicles on board and cross the distance (and depths ) not viable for any bridge and of course their cost is a tiny fraction of cost of the bridge covering that distance Note pontoon bridges are okay as temporary solution (say in place of a bridge washed off by flood or for duration of construction of permanent bridge or in locations where building a permanent bridge would be overly expensive or difficult) but they are always considered a poor man's substitute - and while they are okay for crossing a moderately sized river the engineering problems scale up to insurmountable levels as the distance covered rises - they are really unsuitable for very long spans of water"
181,inzinjerstvo,"This is typically done with a PID (Proportional Integral Derivative) control algorithm There are heaps of literature about designing and optimizing PID controllers so there's not much sense going into a more specific detail here Typically you use the PID controller to regulate speed Assuming your stopping point is also critical there will be some trade-off between accuracy of position and accuracy of deceleration at the end point With relatively low inertia systems and reasonable deceleration values this is not usually a very big issue Wikipedia has a very in depth article on the design of PID controllers at https //en wikipedia org/wiki/PID_controller There are a number of sample and open source implementations available as well depending on what platform you are working on If you have already done this basic research and have a more specific question please clarify"
184,inzinjerstvo,"The ESA has a page on compressor blades They give a good dimensioned diagram of an approximate shape; here are some basic dimensions Length 300 mm Width 30 mm Height 70 mm Thickness 5 mm I can't find any complete open source designs (i e high-quality technical engineering drawings) but this is a good approximation"
189,inzinjerstvo,"Steel is defined as an alloy of iron and carbon; there is no such thing as a non-ferrous steel If you alloy some other metal with carbon it becomes something other than steel Looking for a steel without iron in it would be like looking for brass or bronze without copper You can alloy things other than copper with zinc tin or aluminum but those would not be kinds of brass or bronze As far as other alloys that contain carbon this Wikipedia article has a good list of various kinds of alloys (as you can see there are a lot of them) and searching through it you'll see that there aren't a lot of other things that are alloyed with carbon besides iron As for why this is I don't have a good answer"
192,inzinjerstvo,"The RM-1 Russian submarine reactor had a core of less than one cubic metre It had about 100kg fuel load which was 90% enriched (i e 90kg) Uranium 235 This was liquid-metal cooled [specifically a eutectic lead-bismuth alloy (44 5 wt% lead 55 5 wt% bismuth) - source as below p40] so didn't need a moderator Submarine 901 had in its right-board reactor just 30 6 kg of Uranium 235; this was at 20% enrichment so a total fuel load of 153 kg These were controllable chain-reaction based reactors Source NKS-138 Russian Nuclear Power Plants for Marine Applications Ole Reistad Norwegian Radiation Protection Authority Norway Povl L Ølgaard Risø National Laboratory Denmark Published by Nordic Nuclear Safety Research April 2006 ISBN 87-7893-200-9 http //www nks org/scripts/getdocument php file=111010111120029"
194,inzinjerstvo,"Your question sort of has two parts How to supply heat and how to keep it in Large open rooms with a high ceilings are most efficiently warmed with radiant ceiling heat Warm air rises which renders forced-air systems inefficient because the pumped heat ends up at the ceiling and the coldest part of the room is near the floor where you actually want the heat Radiant floor systems are limited to about 87F because they are in contact with occupants and so their peak output may not be enough to keep the space comfortable They also lose more heat to convection than radiant ceilings (See this ref ) As for keeping heat in besides solid insulation/barriers air doors (a k a air curtains) are the standard solution in high traffic passages"
201,inzinjerstvo,"My first thought was to use a small amount of chromium and then another metal (gold) This is how its done for electronics structures on glas The chromium does react with the silicium-oxid and hence has strong bonding I've done this only with layers of very small thickness (sub µm) and only via a PVD -technique But as you can read on this wikipedia page it can be done in this way for glas-metal seals For example with chromium and stainless steel As such I think it is rather cost effective at least if you compare it with pure indium and gallium If you application has temperature gradients be aware of the maybe very different temperature coefficients"
205,inzinjerstvo,"For tapping threads there are a few steps between free hand tapping and fully automatic machines Which one is right for you will depend on the material you're tapping the size of the threads you're tapping and how large your production run is The first step would be to buy a guided tap wrench which is a regular hand tap wrench with a bushing you can put on the top and chuck into a drill press (or mill) or lathe This helps keep your tap square to the workpiece and also lets you apply a little pressure with the quill If you want to get into power tapping (And need more precision than a cordless drill with the clutch turned down ) there are reversing tapping heads you can attach to a drill which reverses the tap out when threading is complete These are available for drill presses or hand-held drills They run around \$500-$1 000 here's another style of tap chuck called a tension compression chuck which allows a little vertical give but I believe that is only of much use if your spindle is computer controlled If you want a more robust solution and have some money there are tapping presses that start at around $3 000 It's not quite 6 figures but they aren't cheap Depending on what you are making self threading screws may also be a valid option There are a wide variety of types that work in different situations As for external threads after die cutting the only cheaper method I'm aware of is roll threading This requires a dedicated machine that is relatively expensive unless you're working on very small threads"
206,inzinjerstvo,"Here are some other criteria Cycle time Piston speed Piston friction Device lifespan (most likely a function of the number of cycles completed) Number of suction/discharge ports Type of valves used Hope that helps"
208,inzinjerstvo,"I have written mostly about CFD in this answer however same points should also work for FEA or other simulation techniques CFD is mostly used for design optimization and parametric study of the design Following are a few examples showing how engineers use simulations Selection of a design Read A conceptual study of airfoil performance enhancement using CFD This thesis shows use of CFD for selecting the best design out of a number of candidate designs Engineers often go for simulations to select 'the one' out of many Shape optimization using CFD This paper gives an example of wing shape optimization using CFD And this amazing YouTube video is an excellent example of the way an engineer would use a CFD software ( OpenFOAM ) and genetic algorithm CFD makes it possible to arrive at a better design without actually building a number of prototypes and testing (which is an expensive and long process) Actually design optimization is the most common way the CFD is used According to this survey mechanical design engineers make the use of CFD the most (note I do not know the authenticity of the report) Using simulations where experiments are difficult to carry out / might cost a lot of resources (or life) Applications where experiments are not possible to carry out such as the heat transfer in hypersonic re-entry vehicles ( examples here ) or blood flow in human body can be simulated with a computer and final design can be tested Another example; CFD is used for placement of probes on a wind tunnel model CFD gives for example the position of the stagnation point on a surface of the model and there we can have the pressure probe placed and then test the model in actual wind tunnel This presentation explains how CFD and wind tunnel are complimentary to each other Also CFD is used to predict the results where experimental results are not available (one can not have probes everywhere on the model) Design and optimization of the experimentation facility itself Simulations are commonly used for design of the facility itself For example this report describes how CFD is used for design of the wind tunnel To develop a theoretical model This is often seen in cosmology Scientists carry out simulations based on a model and validate with the experimental data This iterative process results in better understanding of the physics and working of the universe NASA astrophysics group have done some simulation of Supermassive Black Holes this video talks more about it In movies art and animations This question and following answers on Scicomp SE show how much a role CFD has to play in movies and animations (disclaimer I have asked the question) Some other applic"
220,inzinjerstvo,"It isn't completely infeasible Just to get a ROM (rough order of magnitude) let's assume that a typical household that isn't using electricity for heating uses about 1 kW on average and that you'd like to be able to store a half day's energy or 12 kWh which is roughly 45 MJ Commerical air compressors can easily achieve 15 Bar or so (over 200 PSI) The energy in a tank of compressed air is equal to the pressure times the volume so to store 45 MJ at 15 Bar would require $$\frac{45 \text{MJ}}{15 \text{Bar}} \cdot \frac{1 \text{Bar}}{10^5 \text{Pascals}} = 30 \text{m}^3$$ or about 8000 gallons Can you get or build a tank that size that can hold the pressure The real key is what kind of thermodynamic efficiency you can achieve while making the conversion from electricity to pressure and back again When you compress the air it will get hot and some of that heat will be lost to the environment However you can get some of that heat back if you run the expanding gas through a suitable heat exchanger (and get some free air conditioning in the process)"
221,inzinjerstvo,"According to the ASME Process Piping Code (B31 3) $$p = \frac{2 * t * S * E}{D - 2 * t * Y}$$ where $p$ = internal pressure $t$ = wall thickness $S$ = material's tensile strength $D$ = outer diameter $Y$ = wall thickness coefficient (B31 3-1999 Table 304 1 1) $E$ = material and pipe construction quality factor (B31 3-1999 Table A-1A) Note that this equation does indeed have a safety factor included"
222,inzinjerstvo,"One of the problems that plagued older rechargeable batteries (e g Nickel Cadmium ($\text{NiCad}$) and Nickel Metal Hydride ($\text{NiMH}$)) was the memory effect The memory effect occurs when a rechargeable battery is not fully discharged It then forgets that it has a greater capacity than it thinks it has and so in the future it discharges less A good example is a water bottle Initially water bottles have a certain capacity for water Let's say that I drink most of the water in a water bottle during one usage If the memory effect affected water bottles I would not be able to drink any water in the future occupying the space that had held the water that had not been drunken the last time That extra space would be forever lost Over time this can wear down a rechargeable battery Fortunately this generally only affects $\text{NiCad}$ and $\text{NiMH}$ rechargeable batteries I haven't been able to find much about effects that influence only lithium ion batteries but there are a lot of across-the-board factors Here's a short list Chemicals breaking down Passivation (which affects lithium ion batteries) which is when a layer of unwanted chemicals form on the battery cell This discusses a related phenomenon on page 4258 Unfortunately on recharge the lithium has a strong tendency to form mossy deposits and dendrites in the usual liquid organic solvents (cf Figure 15B) This limits the cycle life to 100-150 cycles (considerably lower that the 300 cycles required for a commercial cell) as well as increasing the risk of a safety incident Mechanical stresses and leaking Batteries can be damaged in a variety of ways causing internal components to break and causing chemicals to leak out This can be very dangerous to humans There are other long-term factors that increase battery aging The page I linked for the above list seems to be fond of the Arrhenius equation $$k=Ae^{-E_a/RT}$$ which shows that the rate of chemical reations changes as temperature changes High temperatures mean faster reactions but also possibly a shorter life; this can affect non-rechargeable batteries significantly Finally there's the phenomenon of self-discharge which is when unwanted reactions in the battery eat away so to speak at the battery's capacity The process can differ based on the type of battery Battery University has a page on it which you may have already seen It reiterates that temperature can speed up this process Scarily enough lithium ion batteries may discharge as much as 5% within the first 24 hours slowing down to 1-2% per month after that"
225,inzinjerstvo,"This actually isn't as much of an engineering question as it is a physiology question There are actually a number of widely used estimates to predict your one-rep maximum aka 1RM if you know how many repetitions you can do at a lower weight See here for more info All of the methods are based on empirical studies and are basically look-up tables of coefficients Brzycki Epley Lander Lombardi Mayhew et al Connor et al Wathen National Strength And Conditioning Association (NSCA) Coefficients"
228,inzinjerstvo,"A bimetallic strip is used Two different metals like steel and copper expand at different rate and a strip of the two bound together as result bends with temperature changes A contact placed at the end of the strip will close when the temperature is right - and the temperature can be tuned by turning a screw that pushes the strip closer or farther from the contact In simpler systems the natural inertia of the system is used to create the hysteresis - as the refrigerator compressor works it takes time for the temperature drop to reach the bimetallic strip and switch it off so the temperature is brought below the cut-off point by some hard to control factor In more complex systems a two-level switch (either through two strips or just mechanism that shorts two switches at two different temperature levels) in connection with an analog RS switch (usually based on a relay) creates a better-controllable hysteresis As temperature is too high both switches are engaged and so the cooling compressor starts Temperature drops At cut-in temperature the On switch disengages but power to the relay is still supplied through the Off switch At cut-out temperature the Off switch disengages and the cooling process stops With temperature rising the Off switch engages but since the relay is open it doesn't supply power to the coil Further rise causes the On switch to power up the coil and the relay switches both the compressor and the Off switch circuit on With temperature drop the on switch will disconnect but the coil powered through the relay will remember the state until Off opens (and I'm sorry but I don't know about calibrating thermostats with jars of water My vote would be against as they are rarely submersible )"
233,inzinjerstvo,"I know would describe those kind of programs as 3D parametric feature-based modeling (just to clarify and distinguish between these and dumb geometry solid modeling or 2D drafting) There are a number of free tools for solid modeling including some parametric feature-based ones FreeCAD is a strong contender really looking to provide functionality to commercial software http //www freecadweb org/wiki/index php title=Feature_list SOLVESPACE might be an option as well http //solvespace com/index pl Other solid modeling (non-parametric) Blender OpenSCAD Sketchup(not open but has free option)"
235,inzinjerstvo,"Generally speaking meeting the EMC/EMI requirements is the EE job The biggest part of radiated EM waves usually comes from a poor PCB and of course there is little the ME can do about that Providing more space if possible can relax some constraints for the EE that will have more space to properly route his/hers tracks In your case it appears to me that no EM problem should be present the fastest signal lying around would pass through the USB connection but you say it's used only for power Your device is also battery power and that gives a huge help since there's no risk to inject some unwanted frequencies in the mains through the power supply If there's some high speed clock inside and I guess there is proper routing should be enough A great help would come from a metallic enclosure as you probably know a grounded metallic enclouser greatly helps to keep unwanted EM from escaping your device Bonus points it also keeps unwanted EM from messing with your circuit that might be a bigger issue To help with the routing relaxing the position of the usb connector and/or the lcd can help but really in this case it seems quite trivial to me to make a circuit that has no problems Without additional informations on the specific device in question I'd say just relax make a prototype and test it you're probably getting away with it without any problem"
239,inzinjerstvo,"It was stated previously that a perfect sphere cannot exist in terms of engineering or manufacturing but ignoring trivialities let's answer the question A Prince Rupert's drop is such that molten glass is viscous enough to droop off your rod and into a bucket of water causing the glass to cool rapidly enough to create high amounts of internal tension which causes the famed effect of making an unbreakable teardrop Even if you were to spin the rod quickly so as to not have a long tail some thin dragging would still exist and make a tail It may be small but it would still be there If you were interested in making it more spherical you might think to shave off the tail end but as you know a single nick or disturbance to the tail end results in a solid glass explosion Let's say you spun the rod in a way (in a magical world) so that there was no tail Then you wouldn't have a Prince Rupert's drop The answer to your question is no it is not possible to make a spherical Prince Rupert's drop because either the glass would explode or you simple don't have the drop you were looking for"
242,inzinjerstvo,"There are cases where DC power generation is superior to AC If it's going to be transmitted by DC and you can generate at the transmission voltage or you can step up the voltage to transmission levels without too much loss DC is superior If your load is DC and is close to your generator (in space and in voltage) DC is superior Both of these assume you've got suitable DC breakers available electrical systems are usual designed to be fault tolerant to the degree that no single fault can be dangerous to humans This typically means ensuring the system fails to safe and sometimes that requires breaking the current With the development of DC breakers even for HVDC applications this has improved considerably previously it was one area where AC had the advantage in an AC circuit current hits zero twice every cycle making safe circuit-breaking much easier And sometimes you just don't have a choice and the technology (e g photovoltaics) will only generate DC and if you want AC you're going to have to convert it"
247,inzinjerstvo,"I don't know about any ready-made multi-position bi-stable solenoids but let me help with What are the alternatives Depending on what force you need to exert and distance to cover a monostable solenoid driven by PWM might suffice but that seriously limits the range (as the magnet power rises with square of distance after certain threshold the shaft will drop into the solenoid) Alternatively you can stack two 3-position ones; needle of one moving the frame of another For more than two you'll be better off using some servo/stepper actuators instead And last but not least get a 2-position bi-stable solenoid and some position sensors - either a linear optical encoder or just some open-frame optocouplers along the way at the stop points Power the coils with PWM adapting to current position of the shaft modifying the pulse width ratio so that given optocoupler gives out half the normal level (covered halfway) stopping the shaft wherever you want"
248,inzinjerstvo,"The barometric height formula is defined as $$ p(z) = p(0)\exp(-Mgz/(RT))$$ For a centrifuge the upper expression is transformed to $$ p(r) = p(0)\exp(M\omega^2r^2/(2RT))$$ As you see the $g$ is transformed to the radial acceleration $a = \omega^2 r$ The factor $2$ stems from the integration which you have to do during the derivation of the barometric height formula (see barometric height formula derivation) And of course the minus sign disappeared because the force points outward Both formulas hold also for a mixture of gases I cite Kemp R Scott Gas Centrifuge Theory and Development A Review of US Programs Science and Global Security 17 (2009) 1-19 When the rotor contains a mixture of gases the distribution holds independently for each species So as a first approximation it is as I suggested in the comment section The cited source gives the following equations for a two-isotope gas $$ p_A(r) = p_A(0)\exp(M_A\omega^2r^2/(2RT))$$ $$ p_B(r) = p_B(0)\exp(M_B\omega^2r^2/(2RT))$$ A separation factor can be calculated $$ \alpha_0 = \frac{p_A(0)}{p_B(0)}/\frac{p_A(r)}{p_B(r)} =\exp((M_B- M_A)\omega^2r^2/(2RT))$$ Keep in mind that all formulas here don't include convection of any kind In earth's atmosphere we have too much convection and temperature differences for those formulas to work Furthermore in centrifuges to improve their performance there is a current-flow introduced (see the cited source )"
252,inzinjerstvo,"This will at least depend on the Rate of Cooling Magnetic field strength Exact composition The magnetic field will alter the microstructure as you can read in for example Yudong Zhang Nathalie Gey Changshu He Xiang Zhao Liang Zuo Claude Esling High temperature tempering behaviors in a structural steel under high magnetic field Acta Materialia Volume 52 Issue 12 12 July 2004 Pages 3467-3474 ISSN 1359-6454 http //dx doi org/10 1016/j actamat 2004 03 044 G M Ludtka R A Jaramillo R A Kisner D M Nicholson J B Wilgen G Mackiewicz-Ludtka P N Kalu In situ evidence of enhanced transformation kinetics in a medium carbon steel due to a high magnetic field Scripta Materialia Volume 51 Issue 2 July 2004 Pages 171-174 ISSN 1359-6462 http //dx doi org/10 1016/j scriptamat 2004 03 029 ( http //www sciencedirect com/science/article/pii/S1359646204001770 ) For me it is behind a paywall But as you can read in the abstract 30 Tesla will result in for example more ferrite The other paper reveals that for a hyper eutectoid steel you will have particle like cementite I am not aware of any models with which you can make predictions about tensile strength and so on But for the question Can we change steel properties by application of magnetic field while quenching it is a clear yes A more complete lookup in the literature would be the next step for models and experiments for a more specific case"
276,inzinjerstvo,"Water meets the low compressibility requirement but there are many other considerations in the design of a hydraulic system Boiling point/vapor pressure If the system warms up during operation the fluid may boil which results in high compressibility and thus decreased effectiveness of the hydraulic system Hydraulic fluid has a higher boiling point than water to help combat this Related to this is the concept of vapor pressure Hydraulic systems often involve small orifices which can cause cavitation (localized boiling) This cavitation has the same effects as boiling and can cause pitting damage to the components near the cavitated region Hydraulic fluid has a lower vapor pressure which helps here Freezing point It would not be a good thing if your car's brake lines froze every time it got cold outside Most hydraulic fluids have much lower freezing points to prevent this from happening under normal circumstances Oxidation/corrosion Water being an electrolyte will cause rust inside the lines as soon as air inevitably leaks into the system or the system isn't bled properly Water will also exacerbate galvanic corrosion when dissimilar metals are used in the system Lubrication Hydraulic components use seals and often involve sliding interfaces (cylinders and spools for examples) Using an oil as the fluid means the working fluid can also function as a lubricant Organic growth If perfectly distilled water and a closed system could be guaranteed this would be a non-issue But in practice this is never the case Oil-based hydraulic fluids are much less conducive to organic growth than water Water is used in some systems where other considerations trump these (for example some food-grade applications) but for a wide variety of applications oil-based hydraulic fluids are the better choice because of the design considerations above"
278,inzinjerstvo,"Controlling the pressure with variously sized holes will be a fairly difficult task It may be simpler to run hose with no perforations along the length of the planter and then place the hoses with perforations as branches off of your main line That still won't lead to a perfect distribution but would help Another common approach to this is to use so called 'drip emitters' which are very cheap regulated orifices They are designed to put out a certain volume per time relatively independent of the pressure I don't know if they can be buried"
282,inzinjerstvo,"Short Answer YES you can Long answer A) Limits of continuum mechanics The continuum model of fluid dynamics is valid only till the fluid behaves as a continuous medium This is characterized by the Knudsen number The Knudsen number is given by $Kn = \frac{\lambda}{l_s}$ where $\lambda$ is the mean free path and $l_s$ is the characteristic dimension of the channel (diameter in the case of the circular pipe) Non equilibrium effects start to happen if $Kn &gt; 10^{-3}$ Modified slip boundary conditions can be used for $10^{-3} &lt; Kn &lt; 10^{-1}$ and condinuum model completely breaks if $Kn &gt; 1$ ( Fun fact because the distance between two vehicles on a crowded road is much smaller than straight portion of the road itself (length scale in $1d$ flow) we can model the traffic flow with a PDE However it will not work if there is only one car on a long stretch of road) Coming back to water as the water molecules are not freely moving and are loosely bound we consider the lattice spacing $\delta$ for computing $Kn$ For water $\delta$ is about $3 nm$ So continuum theory will hold good for a tube of diameter $300 nm$ or larger $^*$ Now this is a good news $^*$ Reference Liquid flows in microchannels B) Applicability of Hagen Poiseuille equation Since your tube is in sub-millimeters range it is much larger than the minimum diameter required (sub-micrometer)for the continuity equation However depending on the shape of cross section of the tube the results will differ ( Link to ref ) Liquid flows are much simpler to analyse since they are characterized by much smaller Reynold's number and velocities Also density essentially remains constant So there should not be a problem in considering the theory to be valid Now since the Hagen Poiseuille flow is derived from the Navier Stokes equations it follows the assumption of continuity If your flow is through a porous medium you might have to consider effects like electrokinetic effect There might be other complications in straightforward application of H-P equations to microfluidic flows but I am unable to comment since do not know much in this field C) Some examples In a report on microfluidics networking Biral has used the continuum theory for modeling and simulation (in OpenFOAM) of the microfluidic flows Fillips discusses more about the Knudsen number in his paper- Limits of continuum aerodynamics This report clearly mentions that HP equation is applicable even to microfluidic flows This document on PDMS Viscometer gives derivation of HP equation for microfluidic flows Finally here is a You"
286,inzinjerstvo,"Seriously D There are going to be two parts to the solution you are looking for A) Till the steak is in the cannon B) The steak leaves the cannon is into the air and cooking starts A) Internal ballistics You are dealing with compressible flow NEVER use simple Bernaulli's equation beyond Mach no 0 3 Make sure you are using correction terms till Mach number 0 7 and beyond that use equations of gas dynamics (refer Modern Compressible Flow by John Anderson) That said your case is same as an air rifle case Instead of pellet you are shooting steaks So if you know the muzzle velocity you can design your cannon as shown in this paper Now your question is how does one get $P_0$ mentioned in this paper right For that you will have to do reverse calculations B) Steak leaves the cannon Assuming that you want your steak medium (as rare is not recommended apparently ) figure out the internal and surface temperatures for cooking Also time required for cooking At these temperature your steak most probably will be flying at supersonic speeds Then there will be a bow shock in front of the steak You can safely approximate it as a normal shock and use normal shock relations to calculate total temperature ratio across the shock Now $T_{01}$ becomes the atmospheric temperature and $T_{02}$ becomes the surface temperature on the steak (using total pressure ratio and gas dynamics relations) This will give you required shock strength and hence the flying Mach number Assuming STP conditions at sea level find acoustic velocity and hence the steak velocity Now this is average steak velocity But there is going to be wave and pressure drag on the steak all the time Use this Stanford supersonic wing drag calculator to calculate this drag In this take aspect ratio (AR) = 1 $C_L = 0$ put length of steak and its thickness / length as t/c So compute the muzzle velocity by using newton's second and then first law Now substitute this muzzle velocity in point A discussed above That will give you your chamber pressure Also I found one report in which internal ballistics of spring loaded gun is considered There is a matlab code as well You can take author's permission to use it Another issue is as you are going to use pre compressed pneumatic cylinder the temperature is going to drop considerably when expansion happens So flames is not a problem however during compressing of the gas in that cylinder things are going to heat up so using helium is smart move Another way you can do this exercise is to write a small code in your favorite language and carry out those iterations you mentioned However don't use Bernaulli's equation All the best for your paper Speculation If your"
288,inzinjerstvo,"Your intuition is correct those are high However you would need to be moving very slowly for wave-making resistance to be negligible And since it is typically higher than skin-friction I don't think that you can realistically expect to have a significant skin friction and a negligible wave-making resistance Perhaps a better simplified approach would be to ignore the skin friction and focus only on the wave-making resistance"
