Id,Body,oblast,odgovor
4276,In a thesis I am reading it is said that one of the reasons for using plane-wave basis sets for first-principles molecular dynamics (aka ab initio MD) is that the Pulay forces [1 2] that arise from an MD using atomic basis sets are computationally expensive to calculate While I understand that having additional terms means more code to write i e they make writing the software harder to write is it true that they are CPU-intensive to compute The criterion I would use to quantify this subjective statement is Given that you have already calculated the energy and forces at that point you have already computed a large number of integrals required for this task and involving basis functions overlap integrals terms of the form $\left\langle\phi_\alpha\left|\hat{A}\right|\phi_\beta\right\rangle$ where operator $\hat{A}$ is either the hamltonian its gradient or any other operator necessary for the calculation of energy or forces Would the calculation of Pulay forces require any more integrals to be evaluated or can it be straightforwardly computed from those previously-calculated integrals alone [1] P Pulay Molec Phys 19 197 (1969) [2] See also slide 6 of this,hemija,4337
4278,Related (very similar but here I want a mechanism) http //physics stackexchange com/q/21827/7433 By the Kohlrausch law all ions contribute to the conductivity of an electrolyte Now as I understand it the mechanism of conduction in an electrolyte is thus Ions migrate in solution These ions get reduced or oxidized at the electrodes and converted to electrons These electrons continue down the wire leading to an increased/maintained conductivity/current But this mechanism doesn't work for ions which do not get redoxed--movement of ions in the solution cannot be translated to movement of electrons in the wire and thus it seems (to me) that conductivity should not increase But ions like $\ce{NO3-}$ have a comparable $\lambda$ (ionic molar conductivity)--so they experimentally do increase conductivity What is the mechanism for conduction via these ions,hemija,4291
4279,I mixed $6 0~\rm mL$ of $ 01\ \rm M$ $\ce{Pb(NO3)2}$ and $6 0~\rm mL$ of $0 02\ \rm M$ $\ce{KI}$ and $8 0~\rm mL$ of water and a precipitate (barely) formed I calculated the $K_{sp}$ with $[\ce{Pb^{2+}}][{I^-}]^2$ to get $1 1\times 10^{-7}$ The problem is that the accepted value is $9 8\times 10^{-9}$ which is off by a factor of 10 I'm pretty sure I had clean equipment and measured carefully and accurately where did I go wrong here I calculated $[\ce{Pb^{2+}}]$ as $0 0036 ~\rm M$ and $[\ce{I-}]$ as $0 0060~\rm M$ I'm assuming my math is wrong here is it just more likely that I had some inaccuracies in my experiment Yes this was done for school but my question is not a question in my homework,hemija,4288
4285,My understanding is that the NBO methodology transforms the molecular orbital picture of a molecule into a collection of pairwise interactions (bond orbitals) This is obviously handy for didactic and comprehension purposes as it distils what might be a very complex and non-local MO picture into manageable lobes conforming to the introductory theories of chemical bonding (VB orbital hybridisation) taught in high-school and early university courses Does natural bond orbital theory have utility outside of this role,hemija,4292
4286,When I was reading through the ADF-BAND tutorials one of the toy systems presented was a 1-D periodic structure involving 3 collinear hydrogen atoms The tutorial pointed out that topologically speaking this is cylindrically symmetrical (more specifically it's ring symmetrical) In the instance of a 2-D structure can the calculation be considered a model for the surface of a torus (this seems logical) a sphere (I doubt this because if you fit a rectilinear grid to a sphere you end up with two poles and dissimilar meridians and parallels) or other Bonus questions Has anyone used periodic calculations to model electronic structure/chemistry on the surface of a sphere or torus Can you introduce a curvature term to account for these structures having a finite size,hemija,4287
4289,Can derive the quantity of a substance from a GC/MS report if I know the ratio to another substance in the data the quantity of that second substance and the molecular mass of both substances The site was very dense and vague regarding how GC/MS test work but fairly upfront regarding how they derive their ratios Here are the numbers (slightly tweaked but more or less in proportion) Substance A Quantity $300&#160;\ \mathrm{mg}$ (Know already not part of GC/MS report) Mol Mass $500&#160;\ \mathrm{g/mol}$ (found in external source) Peak Proportion 3 Substance X Quantity Unknown Mol Mass $425&#160;\ \mathrm{g/mol}$ (again external source) Peak Proportion 1 To be clear the ratio of 1 3 means that substance X has a horizontal peak $\frac13$ of substance A I'm not clear on what the x-axis is actually a measurement of which is part of why I'm at a loss The site does make it very explicit that the ratios are not directly proportional to mass ratio (so if it found a ratio of 3 1 of glucose to arsenic this doesn't mean the substance is 75% glucose and 25% arsenic only that the glucose peaks 3 times higher which I've taken to mean 3 times the oomph but that may be incorrect as well) So if I know that the molecular mass($M$) of substance X is 0 85 of substance Y can I derive the actual mass of substance X using the formula \begin{equation}\mathrm{qty}_X=\frac{\mathrm{qty}_A\times(M_X/M_A)}{\mathrm{peak}_A/\mathrm{peak}_X}\end{equation} with data being \begin{equation}qty_X=\frac{300\ \mathrm{mg}\times(425/500)}{3/1}\end{equation} Which simplifies to \begin{equation}qty_X=(300\text{ mg}\times 0 85)/3\end{equation} and finally the result of $85&#160;\ \mathrm{mg}$ So I guess in the end there are 3 questions Is this even how GC/MS results work If so is my assumption to derive the mystery quantity using the molecular mass correct Is the math itself in order (I'm specifically worried that I should invert either the mass ratio or the peak ratio or both) Of course if the answer to the first questions is no then my true question is can I derive the quantity of substance X with the given data and if so what would be the right approach If anyone is curious for some context I need to know the actual quantity of substance X as I know that by mass it has a threshold between harmless and toxic so just knowing substance X is $\frac13$ peak of substance A doesn't let me know if I should let my dog/child/self ingest it,hemija,4323
4290,Is there a formal definition or algorithm that can take a list of reactions and tell me whether it contains a set of species that can produce itself autocatalytically It is clear that the following reaction is autocatalytic $$\ce{ A + B \to 2 B }$$ B appears on both sides of the equation so it's a catalysis reaction and there is an extra B produced on the right so it catalyses its own production from A But the following reaction scheme can also be considered to contain autocatalysis $$ \ce{B + C \to D + E\\ A + D \to 2C} $$ If this system starts out with plenty of A and B together with one molecule of C then the C molecule can react with a B to produce a D which can then react with an A to produce two C's — whereas without the initial seed molecule no reactions will take place (I'm neglecting reverse reactions here of course but hopefully it gets the point across ) The autocataltic cycle can easily be seen in the following diagram where circles represent species and boxes represent reactions Another non-obvious example of autocatalysis is a reaction scheme of this form $$\ce{ A + C \to C + D\\ B + D \to D + C + E} $$ Here C and D each catalyse the production of one another from the precursors A and B I'm aware of Kauffman's definition of reflexively autocatalytic sets which applies to schemes of this form but would miss an autocatalytic cycle of the kind shown above since it doesn't consist of single-step catalysis reactions So I'm looking for a definition of autocatalysis that would include both cases as well as (hopefully) other more complex schemes that I haven't yet thought of,hemija,4805
4293,Looking at something like $\cf{ YBa{_2}Cu{_3}O{_7}}$ which was one of the first cuprate superconductors to be discovered I'm always curious how the selection of these substances as likely superconductors comes about Does it have to do with optimal crystalline structure unpaired electrons or is it similar to the way semiconductors are designed with doping to create holes Or are these superconductors simply determined experimentally based on small changes of what has worked in the past As a side question I've always been curious as to how they stumbled upon Yttrium for this particular case It's not something I think of as being carried in ready supply Would this have been after YAG lasers were already around,hemija,4352
4294,How can I write a Z-matrix for the following complex O==C==O H--O \ H I have managed to write O C 1 a O 2 a 1 180 H 3 d 2 180 1 O 4 b 3 180 2 H 5 b 4 t 3 but I don't know how to specify the dihedral angles indicated with Are they all zero Or completely unspecified If so will I be able to do a coordinate optimization with these variables or will it be a problem,hemija,4296
4295,I'm looking into uses of zeolites as water absorbers for heat storage and absorbtion cooling However I don't find hard numbers on the likes of absorption enthalpies at different temperatures saturation moistures etc I'm not an institution chemical suppliers are traditionally reluctant to sell to private individuals I found zeolitic absorbers in few catalogues but only with a descriptor of the type no further data One company I asked (that sell zeolites in amounts of kg to private customers) was unwilling to share data on their product (They're an engineering company doing product developement with zeolitic absorbers for heating/cooling etc ) I only found (sketchy) data on single zeolites in working papers but no comprehensive source So seeing that vendors don't share the info where do I find datasheets of zeolites,hemija,4588
4297,Solvated electrons have a long lifetime in ammonia solutions but their counterparts in water (called hydrated electrons) have a much smaller lifetime of the order of microseconds in very pure water (image from Boero et al Phys Rev Lett 2003 90 226403) What properties of the solvent account for these very different lifetimes Both are polar protic solvents so what other(s) factor(s) could be involved here,hemija,4305
4298,I've always been a bit uncomfortable with the concept of more than two electrons in a single orbital-like region(probability-wise) which occurs in resonance This seems to disobey Pauli's exclusion principle Let's take benzene for example It has a delocalized cloud of electrons These all had the original (as in if resonance didn't occur) quantum numbers $n=2 l=1 m=\text{(1 0 or -1; but it must be the same for all)} m_s=\pm\frac12$ But due to delocalization they're now all in one extra-large orbital-like region (by orbital-like I mean that the pi cloud is similar to an orbital in the sense that it is also a probability cloud which defines the probabilities of finding one or more electrons at different coordinates) Now it's obvious that the original quantum numbers are insufficient here due to Pauli's exclusion principle They may not even exist for these electrons The easiest thing to do would be to propose (not exactly propose since I guess the Dirac equation can prove their existence) an extra quantum number which can take twelve values Or a combination of a few extra quantum numbers that have the same effect But this raises the question do the electrons belonging to the pi cloud retain their original quantum numbers as well Basically I want to know how benzene and other resonating compounds are described quantum mechanically with focus on quantum numbers (links to papers are fine probably necessary here--but please explain the gist of the link) I'd prefer the answer in terms of simpler quantum mechanics though I'm not averse to the idea of some extra reading,hemija,4302
4299,In many places I've seen the extra bond in benzyne being labelled as $sp^2-sp^2$ overlap or distorted (not parallel) $p\pi-p\pi$ overlap But I've failed to see why we can't have a normal parallel $p\pi-p\pi$ overlap Wikipedia says In benzyne however the p orbitals are distorted to accommodate the triple bond within the ring system reducing their effective overlap That makes no sense to me — why can't a normal parallel $p\pi-p\pi$ overlap be accomodated within the system So what is the reason for the distorted $\pi$ bond in benzyne I'm fine with answers involving a bit of QM/MO theory,hemija,4301
4300,From here I can see why hapticity changes here but not why it is necessary for the benzene ring to bend The resonance energy of benzene is pretty large and there's no balancing increase in stability elsewhere--unless the decrease of hapticity increases stability which I doubt (more delocalization=more stability not vice versa) Also the concept of a bent benzene is a bit strange to me I'd like to know what exactly is going on in this reaction and why it happens @F'x mentioned that the bent benzene may just be a way of drawing the molecule to clearly show the change of overlap If this is the case I'd still like to know how the hapticity changed (because my initial logic behind change of hapticity is invalid if the structure doesn't actually bend),hemija,4311
4306,In “periodic table” the adjective is related to the noun period and comes from Ancient Greek ???????? through French périodique In “periodic acid” it is formed from the prefix per- and iodic (like peroxide and permanganate ) Wiktionary lists their respective UK pronunciations of as /p??(?) i??d?k/ and /?p??ra???d?k/ markedly different p?? (as in piece ) vs p?? (as in perfume ); then i (as in it ) vs a? (as in eye ) However is that distinction really made in practice Would a native US/UK/Aussie speaker make the difference when talking in the lab,hemija,4309
4307,Turbostratic graphite is graphite in which there is quenched rotational disalignment between adjacent graphene sheets i e one sheet is rotated with respect to its neighbor I suppose this could be considered a crystallographic defect of sorts How do these turbostratic layers form and can they possess long range order such as glide or helical symmetry (e g similar to a twisted nematic phase),hemija,13153
4308,What is the difference between melting and dissolving I am looking some general features The answer should be adaptable to the melting/dissolving of ice cube (water) in a class of pure alcohol (ethanol) just below (or at the) melting point of ice or similar phenomena I am now assuming that the ice is dissolving and melting at the same time In other words which reaction energy is higher in the following reactions $$\begin{align}&#xD; \ce{H_2O(s) &amp;\to H_2O(l)\\&#xD; H_2O(s) + n EtOH(l) &amp;\to H_2O \centerdot (EtOH)_{n}}&#xD; \end{align}$$ Or are there substances that release more energy in dissolvation than consume in melting,hemija,4370
4312,I have a degree in chemical engineering and remember having seen a inductively coupled plasma mass spectrometer (ICP-MS) during the laboratory part of a chemistry course I took while at university but it is many years ago Now I would like to know what a typical output from a ICP-MS looks like and how I interpret the results There is no picture at the wikipedia page but some frequency domain like plots can be found with a Google search and I understand the Fourier transform and how it is used in number theory Are the ICP-MS results anything like the spectrum from the Fourier transform of some signal,hemija,4490
4313,Mercury is toxic It forms amalgams and inorganic mercury compounds/salts are available My question is on toxicity I am interested in its toxicity not the mode of action (as it will be part of biology SE) Is amalgam toxic (sort of yes / no) Mercury salts are toxic (sort of Yes / no) If mercury salts / amalgams are non-toxic what makes them non-toxic Is it because of the ionic nature / other metal or any other reason,hemija,4377
4314,I have been reading about resolution in Mass Spectrometry and there are a few things I do not understand The resolving power is determined by m/(m2-m1) at full width half height of a peak The higher the value obtained the better This is where I struggle to form a link between the resolution of the Mass spectrometer and the resolving power In image A below the resolution of the Mass Spectrometer is 1000 and would have a very low mass resolution value but in image B the resolution is 5000 and the nominal peaks masses are separated therefore providing a high mass resolution value Why can a mass spectrometer with a resolution of 5000 resolve the nominal masses and the mass spectrometer with a resolution of 1000 cannot and how does the mass resolution come into play Also what do the values of 1000 and 5000 mean,hemija,4315
4316,In Density Functional Theory courses one is often reminded that Kohn-Sham orbitals are often said to bear no any physical meaning They only represent a noninteracting reference system which has the same electron density as the real interacting system That being said there are plenty of studies in that field’s literature that given KS orbitals a physical interpretation often after a disclaimer similar to what I said above To give only two examples KS orbitals of H 2 O [1] and CO 2 closely resemble the well-known molecular orbitals Thus I wonder what good (by virtue of being intuitive striking or famous) examples can one give as a warning of intepreting the KS orbitals resulting from a DFT calculation [1] “What Do the Kohn-Sham Orbitals and Eigenvalues Mean ” R Stowasser and R Hoffmann J Am Chem Soc 1999 121 3414–3420,hemija,4336
4317,Are there reactions like $X(s) + n Y(l) \to X \centerdot Y_n(l)$ that are endothermic What are X and Y then The material X should also be soluble to material Y,hemija,4319
4324,Many computational chemistry packages permit the calculation of vibrational and electronic spectra These spectra are obtained as a set of discrete eigenvalues however they are often convolved with some distribution to give a continuous spectrum that is realistic for a finite temperature rather than a sequence of impulse functions The ADF package allows the user to convolve the spectrum with either a Gaussian or Cauchy (Lorentzian) function My understanding is that the latter affords a more realistic line broadening however the Gaussian must be there for a reason Which spectral broadening scheme is preferred Why the choice,hemija,4325
4326,The identification of point groups of a molecule is usually done following a strict scheme either manually or algorithmically In all textbooks I could find however the first step of the scheme is actually not explicited in this example scheme drawn from Housecroft and Sharpe you can see that there is a very unhelpful step “Does this molecule have $I_h$ $O_h$ or $T_d$ symmetry ” It is implied that one would recognize e g an icosahedral molecular compound on sight However I wonder how can one strictly identify these “special” point groups What set of rules is to be followed (again either manually or algorithmically),hemija,4327
4330,I've noticed that adding a chunk of ice cream to soda makes the soda fizz slightly near the soda-ice cream interface I thought it was a physical effect due to the temperature but adding ice has no effect It still can be a physical effect due to solubility or it may be a chemical effect I'd like to know which it is and the details of the mechanism,hemija,4331
4340,We have a well that delivers hard water and we do not have a water softener (There was a “green sand filter” that utilizes permanganate to oxidize other metals on the system but it has been disconnected ) Analysis of the well water shows the presence of iron in noticeable amounts No other metal ions were specifically identified The system does have an ozonator to oxidize Fe (II) to Fe (III) Over the last couple of years the porcelain toilet bowls have developed a blue ring at the air/water interface When you scrub on the blue ring it doesn’t feel like there is a deposit present (like normal hard water deposits) The ring is unresponsive to ammonia (household) strong acid (6 M HCL) or strong base (Drano) as well as to hydrogen peroxide (30 %) (We haven’t tried a good reducing agent yet ) So my question is does anyone have an idea of what is causing the blue color Is it possible that porcelain reacted chemically with salts urea uric acid oxygen etc Not an earth-shattering theoretical question but I’m chemically curious as to what this could be if anyone has any ideas,hemija,5024
4341,Brands like Brita and Pur (in the U S ) have made a name for themselves for the ability of their product (essentially a large-pore filter with activated carbon/charcoal) to extract the added chlorine from tap water I visualize $\ce{C}^*$ as a vast network of channels in which ions are trapped I had assumed that most cations and anions were trapped effectively but it seems to favor chlorine and iodine According to Wikipedia Activated carbon does not bind well to certain chemicals including alcohols glycols strong acids and bases metals and most inorganics such as lithium sodium iron lead arsenic fluorine and boric acid Why would it not bind effectively to fluorine Is it an issue of atomic radius Does $\ce{F-}$ with a radius of 0 136 nm sneak by while $\ce{I-}$ and $\ce{Cl-}$ at 0 181 and 0 216 nm repectively get caught up in the matrix Why do the cations get passed through,hemija,4353
4342,The ideal gas equation (daresay law ) is a fascinating combination of the work of dozens of scientists over a long period of time I encountered Van der Waal's interpretation for non-ideal gases early on and it was always somewhat in a closed-form $${\bigl(p + \frac{n^2a}{V^2}\bigr)(V - nb) = nRT}$$ with $a$ being a measure of the charge interactions between the particles and $b$ being a measure of the volume interactions Understandably this equation is only still around for historical purposes as it is largely inaccurate Fast-forwarding to the 1990s Wikipedia has a listing of one of the more current manifestations (of Elliott Suresh and Donohue) $$\frac{p V_m}{RT}=Z=1 + Z^{\rm{rep}} + Z^{\rm{att}}$$ where the repulsive and attractive forces between the molecules are proportional to a shape number ($c = 1$ for spherical molecules a quadratic for others) and reduced number density which is a function of Boltzmann's constant etc (point being a lot of fudge factors and approximations are getting thrown into the mix) Rather than seeking an explanation of all of this I am wondering whether a more closed form solution lies at the end of the tunnel or whether the approximations brought forth in the more modern models will have to suffice,hemija,4350
4344,When drawing a skeletal formula what is the difference between an angular version and a linear version I was asked to draw the Z isomer of Resveratrol For which I drew However the markscheme states that skeletal structure must be correct and angular not linear I haven't come across the difference between the two before and can't find anything on google to suggest one Their drawing of the correct answer is equivalent to mine however I am concerned that I may have drawn the linear version as my benzene rings are in a line and theirs are not Can anyone put my mind at ease Their Version,hemija,4345
4347,When testing for pH for common household cleaning products such as dishwasher fluid I noticed that majority of them tend to be basic Why is that Do acid make good cleaning solutions as well,hemija,4364
4356,In crystallography we know that the Burgers vector is parallel to the dislocation direction in a screw dislocation and perpendicular in a edge dislocation Furthermore I have in my lecture notes FCC cannot have edge dislocations but there is no explanation of why aside from in FCC the Burger's vector belongs to the family of the dislocation direction vectors I don't understand what this means,hemija,4368
4359,The Hammett plot is commonly invoked in organic chemistry to reason about the plausibility (or implausibility) of various reaction mechanisms The vertical axis is essentially the logarithm of an equilibrium constant (or rate constant) measured relative to a hydrogen functional group which I understand However I am at a complete loss for understanding what is being plotted on the horizontal axis which conventionally are denoted $\sigma$ and $\sigma^\pm$ What are these parameters and how are their values determined for various functional groups In practice it seems that people look them up in tables but where do the values in these tables come from,hemija,4360
4363,QTPIE is a fluctuating charge model that substantially improves modeling of polarization and charge transfer I was curious whether it has ever been applied to 1D metals such as polyacetylene to provide new perspectives on topics such as Peierls' condensation and phase solitons,hemija,4365
4367,What kind of bonds silica bead forms with polystyrene Silica is now as ~100 $\mu$m spherical particles in bulk polystyrene that is made by melting How can I bond the silica particles more tightly more loosely to the polystyrene Can this be generalized to any nano/micro particle and plastics I am thinking now metal oxides and other thermoplastics,hemija,18076
4369,X-ray photoelectron spectroscopy ( XPS ) is a particularly useful technique for examining the surfaces of all sorts of materials Organic monolayers are particularly difficult to characterize completely via this technique due to the fact that many carbon peaks do not differ much by chemical shift Traditionally quantitative information is obtained via a lot of guess-work and forced peak fitting It would be better to predict peaks shapes and peak positions beforehand to aid in the interpretation and prevent a terribly mis-guided interpretation How well can theory help the non-specialist with this I wouldn't have the time to develop a program to do this either Preferably one could point me to the right direction in terms of a research paper/software,hemija,8371
4372,I have the following question to solve Tungsten (W) and chlorine (Cl) form a series of compounds with the following compositions Mass % W Mass % Cl 72 17 27 83 56 45 43 55 50 91 49 09 46 36 53 64 If a molecule of each compound contains only one tungsten atom what are the formulas for the four compounds My answer is as follows For one gram of tungsten chlorine has mass $\frac{27 83}{72 17}=0 3302$ g $\frac{43 55}{56 45}=0 7715$ g $\frac{49 09}{50 91}=0 9643$ g $\frac{53 64}{46 36}=1 157$ g Since $\frac{0 7715}{0 3302}\approx\frac{7}{3}$ $\frac{0 9643}{0 3302}\approx3$ and $\frac{1 157}{0 3302}\approx\frac{7}{2}$ the number of atoms of chlorine for a given mass of tungsten are respectively in the ratio $6 14 18 21$ So if a molecule of each compound contains only one tungsten atom the formulas are $\ce{WCl_{6}}$ $\ce{WCl_{14}}$ $\ce{WCl_{18}}$ and $\ce{WCl_{21}}$ Is this correct,hemija,4373
4374,In the standard brown ring test for the nitrate ion the brown ring is $$\ce{[Fe(H2O)5 (NO)]^{2+}}$$ In this compound the nitrosyl ligand is positively charged and iron is in a $+1$ oxidation state Now Iron has stable oxidation states $+2 +3$ Nitrosyl as a ligand comes in many flavours of which a negatively charged nitrosyl is one I see no reason why the iron doesn't spontaneously oxidise to +3 and reduce the NO to -1 to gain stability But I don't know how to analyse this situation anyway I think that there may be some nifty backbonding increasing the stability but I'm not sure So why is iron in +1 here when we can have a seemingly stable situation with iron in +3,hemija,16389
4378,In a series of papers in the early 1980s Michael Springborg explored an interpretation of the Wigner phase space function as an electron density in a six-dimensional $(q p)$ phase space He applied it with some success to several simple compounds Is the Springborg 6D phase model model used in modern molecular orbital modeling If not are there specific weaknesses that make it unsuitable for current computational approaches ADDENDUM 2012-05-14 In a world dominated by Hilbert spaces the orbitals of chemistry are interesting because they are one of the few places in physics where a 3D spatial image of the underlying quantum situation is consistently retained (My recollection is that Schrodinger liked such low-dimensionality approaches since they emphasized waves that could be visualized ) Alas the problem of course is that you need both position $q$ and momentum $p$ to get an accurate picture of the overall electron state Using a space-only 3D $q$ representation forces the analysis of molecules to flip back and forth at rather arbitrary thresholds between localized (position space $q$) and delocalized (momentum space $p$) views of the electrons in the molecules or metal crystals in question That bothers me both from a physics perspective and from a computational integrity perspective The problem is that there exists a very deep and profound physics symmetry between $q$ and $p$ in terms of how effects such as Pauli exclusion applies to fermions I find that simple symmetry nothing short of amazing because to me there's just nothing intuitive about the idea that half-unit spin would result in such extraordinarily similar behaviors in these quite different spaces At some level it seems to be one of those cases of that's just the way it works So it seems pretty reasonable that accurate modeling of orbitals of many diverse sizes likely requires this symmetry to be captured accurately If that's true this older work by Springborg (he still heads a research group BTW) strikes me as a possible opportunity to for taming some models making them smoother and more sane over a much broader range of molecular sizes That's because Springborg's 6D electron density functions -- if they work OK in broader contexts -- might help eliminate any need for abrupt switches between mostly position or $q$ 3D views (classic electron clouds whatever those really mean) and mostly momentum or $p$ 3D views A good place to test whether 6D $(q p)$ electron distributions might provide higher computational stability would be in modeling a range of lengths for a long-chain carbon polymer such as polyacetylene (I always pick polyacetylene for its simplicity but there are other good choices ) Springborg appears not to have explored that domain since as best I can tell his papers addressed mostly simpler bonds (I think; I don't have them ) The instabilities of approximate density functional theories may (or may not) be related to $(q p)$ transition instabilities That's not a question I can or should try to address as there are folks out there who know that domain orders of magnitude better than I ever will ADDENDUM 2012-05-16 I mentioned algorithmic opportunity and wondered what I meant myself by that since as @AcidFlask reminds the $q$ and $p$ basis sets are fully interchangeable in terms of representing any stationary wavefunction The issue is (again I think) one of accumulating uncertainty Picture doing some kind of calculation in the $q$ representation For a highly lo,hemija,4391
4379,I'm reading a book on carbon nanotubes (P J F Harris Carbon Nanotube Science to be specific) at the moment and puzzling about Stone-Wales or 5775 defects This is where two adjacent carbons undergo a 90-degree rotation about their mutual centroid and generate a defect consisting of two five membered rings and two seven membered rings as I've illustrated below (This is only supposed to be qualitative and is on a finite PAH fragment rather than a nanotube but you should get the idea) I note that tropylium ($\ce{[C7H7]^+}$) is aromatic as a cation and the ever famous cyclopentadienide ($\ce{[C5H5]^-}$) is aromatic as an anion so what I'm wondering is do the 5 and 7-membered rings in a Stone-Wales defect pick up either formal or partial negative and positive charges to maintain aromaticity in a fashion consistent with the rest of the structure P S Big props to F'x who attempted electronic structure calculations on the PAHs depicted regrettably without SCF convergence,hemija,4381
4380,My Sister asked me this Why is it that when we chew gum it is soft and mushy to begin with but slowly gets firmer and firmer like after 20 mins of chewing I think it is because when we initially chew gum it has plenty of sugar causing rapid salivation and hence mushiness and the rubber polymer is very flexible to begin with and slowly looses its elasticity hence becomes firmer Is this the reason What is the chemistry involved,hemija,4382
4383,I googled a bit about what $\ce{AgNO3 + AlCl3}$ will become and found out the following $\ce{3AgNO3 + AlCl3 -&gt; Al(NO3)3 + 3AgCl}$ But why I know that $\ce{Ag}$ is higher up in the Reactivity serie than $\ce{Al}$ but that do not make sense to me in this problem Is it because $\ce{Cl}$ is just one when $\ce{NO3}$ is multiple,hemija,4387
4385,For example — high purity chloride salt of Zinc (ZnCl?   2 H?O) or various concentrations of FeCl?   4 H?O What does the number before H?O mean,hemija,4386
4389,In this molecule which is 3 5-dimethyl-4-carboxypyrazolate (unless I got it wrong) I do not think there is free rotation around the bond indicated in red because one can write a resonance structure with significant reasonable weight where a double bond would be located between the two groups However how can I go further than that and qualitatively describe the energy barrier for the rotation I have found ( here and there ) that in the case of benzoates the barrier is in the range 3–6 kcal/mol Should I expect it to be higher or lower in the above molecule,hemija,4628
4392,I'm wondering what the temperature of pure oxygen being burned is,hemija,4396
4395,This is one of the questions with which I have puzzled over and can arrive at no definite conclusion Why are strong acids or bases such as $\ce{H2SO4}$ $\ce{ HNO3}$ $\ce{HCl}$ and $\ce{NaOH}$ not suitable primary standards How will their higher or lower pH affect the accuracy of the results of a titration,hemija,4406
4397,In many tests for various radicals a &lt;color&gt; precipitate or &lt;color&gt; turbidity is mentioned For example lead acetate with chromate ions gives a yellow precipitate but hydrogen sulphide with potassium dichromate gives a yellow(or white) turbidity In the reaction itself the turbidity is noted as a precipitate with a down arrow but I'm wondering if there is any difference between the two It looks like turbidity refers to a colloid/suspension being formed but I'm not sure I'd like to know The physical differences/distinguishing features between turbidity and precipitate if any The observable differences/distinguishing features between the two if any,hemija,4398
4400,Slush hydrogen is a mixture of liquid and solid hydrogen at the triple point considered as a possible vehicle fuel What is the need of having it at the triple point Couldn't any other set of thermodynamic conditions consistent with liquid–solid equilibrium work as well,hemija,4428
4401,The Solvent-Accessible Surface Area (SASA) is a valuable metric for looking at protein folding and protein-protein interactions However this measurement is typically done by calculating the SASA from a solved (and generally static) structure Chemical probes like diazirine and hydroxyl radicals show some bias regarding where they tend to bind I'm realizing while I'm writing this question that NMR is a perfectly valid method to determine a solution based structure and then calculate the SASA Similar strategies has also been used to examine structured RNAs I'm curious about the variety of these methods and how accurate they are,hemija,4403
4402,I am not planning to do these types of experiments but I would like to know the order of magnitude of the time it takes to run an LC-MS/MS experiment Let's assume that I have the sample prep (protein) finished and I just need to load the sample into the LC How long would I need to wait before I would get MS/MS data I know that for an typical HPLC experiment the sample takes around 20 minutes to go through the column,hemija,4414
4409,Please take a look at the following video I am working on a new project and I need to find whats the best liquid to hold ferrofluid inside the glass (or maybe even plastic) container so that ferrofluid (that easily stains everything) does not stain or stick to glass Also is there any special preparation for the glass needed,hemija,4439
4410,Related Reaction between Silver Nitrate and Aluminium Chloride Experimentally $\ce{AgCl}$ is insoluble in water but $\ce{AgNO3}$ is soluble They're pretty common in a lab (well $\ce{AgCl}$ is a common precipitate)--so I think most of us know this By Fajan's rules on the other hand larger anion $\implies$ more polarization/covalent character $\implies$ less solubility But $\ce{NO3-}$ is the larger anion yet $\ce{AgNO3}$ is more soluble Is there any theoretical reason for this,hemija,4427
4411,Hematite is composed of $\ce{Fe2O3}$ and is paramagnetic whereas magnetite is $\ce{Fe3O4}$ and is diamagnetic Magnetite's nature is due to the presence of both $\ce{Fe^{2+}}$ and $\ce{Fe^{3+}}$ (Wikipedia even goes so far as to call it $\ce{FeO}\cdot \ce{Fe2O3}$ but explains that this is not a solid solution ) I can surmise that in the crystalline solid there are divalent and trivalent cations dispersed within I can also assume that there might be some sharing of electrons between the oxygens and each of these cations One would assume this also happens within the hematite crystal so what is it about tossing the divalent cation into the mix of the crystalline structure that makes the magnetite diamagnetic Does the charge differential between the two cations cause a permanent dipole if so why don't all of the small dipoles simply cancel each other out,hemija,4413
4416,I was told that Sodium Tallowate sodium cocoate and sodium palm kernelate are the 'natural' forms of SLS Is this true I thought natural SLS would be SLS derived from a natural product such as coconut oil,hemija,4419
4423,N-Hydroxysuccinimide (NHS) chemistry is commonly used in chemical biology to react with primary amines like lysine and the N-terminus of proteins I was curious how labile NHS esters are to other nucleophiles like secondary amines and sulfhydryls This knowledge will be helpful to know the extent of side products when I do a bioconjugation experiment,hemija,4495
4425,In its pure form (–)-sparteine is an only-slightly-yellow clear viscous liquid Yet after only a week of being kept in dry normal atmosphere (in a round bottom flask covered by a septa) some of it reacts with something to form a sticky orange-brown substance I've had to distill the sparteine I have twice due to whatever reaction is occurring and I would like to know exactly what the reaction is so I don't have to distill every time I need it The literature I found mentioned that it readily absorbs carbon dioxide in a 1-1 molar ratio and I know that tertiary amines do sometimes react with CO 2 but I haven't been able to piece it together as something that could happen in ambient conditions,hemija,4622
4429,Lithium and magnesium are Group 1 and Group 2 elements respectively Elements of these groups are highly ionic and I've never heard of them forming significantly covalent inorganic compounds Yet these elements form a variety of organometallic compounds ($\ce{PhLi}$ the whole family of Grignard reagents etc) Organometallic compounds have significant covalent character (i e the bond can be called covalent) in the carbon–metal bond What's so special about carbon that makes these elements form covalent bonds,hemija,4433
