174,inzinjerstvo,Generically speaking the first step would be to determine if your failures have any factors in common You could also examine your successes and see if they have anything in common These commonalities could be things such as the employee working on the product location where the tests were performed specific piece of equipment on which the tests were performed time of day etc Once you have identified some commonalities you can attempt to determine if any of them are the proximate cause of the failures and work backwards until you can determine the ultimate cause Of course the details of how to do this depend on the details of your situation
388,inzinjerstvo,This answer owes a lot to @HDE 226868 who put me on the right track If we simplify the whole bridge into 2D thin beam with a constant section size no internal damping and subject only to small vertical deflections then the natural frequency is determined by simple harmonic motion $$ n_0 = \frac{1}{2 \pi} \sqrt{ \frac{ k } { m } } $$ Where $ n_0 $ is the natural frequency $ k $ is the ratio between restorative force and deflection (the equivalent 'spring stiffness') and $m$ is the mass per unit length of the beam In a beam the restorative force is the internal shear caused by the deflected shape As the force exhibited by a beam is proportional to the rate of change of shear which is related to the stiffness ($EI$) and the rate of change of moment it can be shown (note the deflection is proportional to the length of the beam) that $$ k = \alpha \frac{ EI } { L^4 } $$ Where $E$ is the Young's Modulus of the beam material $I$ is the Second Moment of Inertia of the beam section $L$ is the length of the beam and $\alpha$ is a constant determined by the support conditions and mode number of the response All of the literature I have seen expresses this in a way that more convenient for the frequency equation $$ k = \left( \frac{ K }{L^2} \right)^2 (EI) $$ Substituting back in $$ n_0 = \frac{ K }{ 2 \pi L^2 } \sqrt{ \frac{ EI } {m} } $$ Calculating the value of $K$ is quite involved and there is an exact approach for simple solutions and approximate methods including the free energy method and Raleigh Ritz A few deviations for a simply supported beam can be found here It should be noted that this equation would have been enough but as it requires a table for $K$ and the calculation of a value of $EI$ that represents the bridge as a homogenous beam the authors of the Eurocode seem to have decided it would be better re-integrate the assumption that $k$ is constant along the beam To do this they have used the following relationship $$ \delta_0 = C \frac { w L^4 } { EI } $$ Where $\delta_0$ is the maximum deflection $C$ is a constant dictated by the support conditions $w$ is a constant uniformly distributed load across the length of the beam Under self-weight $w = gm$ where $g$ is acceleration due to gravity (9810 mm/s 2 ; as deflection in this equation is given in mm ) Therefore (re-arranged ) $$ \sqrt { \frac { EI } { m } } = L^2 \sqrt { 9810 } \frac { \sqrt { C } } { \sqrt { \delta_0 } } $$ And so $$ n_0 = \frac { 15 764 K \sqrt { C } } { \sqrt { \delta_0 } } $$ General values for $K$ and $C$ can be found in structural tables- for example here and here respectively For a simply supported beam $$ K = \pi ^ 2 \text{ and } C = \frac { 5 } { 384 } $$ $$ 15 764 K \sqrt { C } = 17 75 $$ $$ n_0 = \frac{ 17 75 } { \sqrt { \delta } } $$
181,inzinjerstvo,This is typically done with a PID (Proportional Integral Derivative) control algorithm There are heaps of literature about designing and optimizing PID controllers so there's not much sense going into a more specific detail here Typically you use the PID controller to regulate speed Assuming your stopping point is also critical there will be some trade-off between accuracy of position and accuracy of deceleration at the end point With relatively low inertia systems and reasonable deceleration values this is not usually a very big issue Wikipedia has a very in depth article on the design of PID controllers at https //en wikipedia org/wiki/PID_controller There are a number of sample and open source implementations available as well depending on what platform you are working on If you have already done this basic research and have a more specific question please clarify
184,inzinjerstvo,The ESA has a page on compressor blades They give a good dimensioned diagram of an approximate shape; here are some basic dimensions Length 300 mm Width 30 mm Height 70 mm Thickness 5 mm I can't find any complete open source designs (i e high-quality technical engineering drawings) but this is a good approximation
189,inzinjerstvo,Steel is defined as an alloy of iron and carbon; there is no such thing as a non-ferrous steel If you alloy some other metal with carbon it becomes something other than steel Looking for a steel without iron in it would be like looking for brass or bronze without copper You can alloy things other than copper with zinc tin or aluminum but those would not be kinds of brass or bronze As far as other alloys that contain carbon this Wikipedia article has a good list of various kinds of alloys (as you can see there are a lot of them) and searching through it you'll see that there aren't a lot of other things that are alloyed with carbon besides iron As for why this is I don't have a good answer
529,inzinjerstvo,That is correct there are a number of unwanted or tramp metals (Cu Sn Sb As) that enter the recycling stream from for example car bodies that are ground into scrap without removing all the copper wiring or tin-coated steel cans Antimony and arsenic tend to creep in from low-quality and low-cost primary iron sources The answer to the question is no Recycled steel is mixed as evenly as possible from varied sources its composition is measured and then pure iron is added as needed to dilute the tramp metals to tolerable levels for resale or further processing such as meeting a specific steel grade for a specific product or application Stainless steels and other high-alloy grades which are known at recycling time are processed separately due to the value of Ni Cr etc It is currently uneconomical to reprocess iron to remove tramp elements and so it simply isn't done at all Two books mention the process as a regular and economical one ( Minerals Metals and Sustainability Meeting Future Material Needs p 284 starting at dilution ) and ( Steel Production Processes Products and Residuals starting on p 104 read until it isn't relevant anymore) The reason it is uneconomical is that the tramp elements react more weakly with oxygen than iron at constant temperature so to remove them by oxidation would require oxidizing all of the iron first The reason for this is thermodynamic and predicated on the fact that among competing reactions those with the largest decreases in free energy proceed virtually to completion prior to other reactions even starting especially with large differences in free energy among the competing reactions To determine which reactions have the largest decreases an Ellingham diagram may be used In the Ellingham diagram below the horizontal axis is temperature the vertical axis is change in Gibbs free energy The lines running across the diagram at various angles correspond to free energy change caused by element oxidation reactions with oxygen as a function of temperature In our case the diagram may be read by choosing a temperature of interest and reading up from the bottom to find the first element to react with oxygen For example if we have steel with Fe Mn Sn and Cu in it we can see that at 1000K then Mn Fe (to FeO) Sn and Cu are the order of largest to smallest drop in free energy Granted the temperature of interest is closer to 1900K (above the melting point of iron) but the general trends of each Gibbs free energy change function continue to the right on the diagram and iron remains below the tramp elements Cu Sn As and Sb at practical temperatures and likely to their respective boiling points As a result removing tramps from Fe would require oxidizing effectively all of the iron first And because Sn Sb As and Cu are slightly soluble in iron they require separation via chemical reaction One can see the solubility of tramps from their phase diagrams with iron of which I have posted Sb-Fe below The diagram has temperature against composition with
194,inzinjerstvo,Your question sort of has two parts How to supply heat and how to keep it in Large open rooms with a high ceilings are most efficiently warmed with radiant ceiling heat Warm air rises which renders forced-air systems inefficient because the pumped heat ends up at the ceiling and the coldest part of the room is near the floor where you actually want the heat Radiant floor systems are limited to about 87F because they are in contact with occupants and so their peak output may not be enough to keep the space comfortable They also lose more heat to convection than radiant ceilings (See this ref ) As for keeping heat in besides solid insulation/barriers air doors (a k a air curtains) are the standard solution in high traffic passages
206,inzinjerstvo,Here are some other criteria Cycle time Piston speed Piston friction Device lifespan (most likely a function of the number of cycles completed) Number of suction/discharge ports Type of valves used Hope that helps
208,inzinjerstvo,I have written mostly about CFD in this answer however same points should also work for FEA or other simulation techniques CFD is mostly used for design optimization and parametric study of the design Following are a few examples showing how engineers use simulations Selection of a design Read A conceptual study of airfoil performance enhancement using CFD This thesis shows use of CFD for selecting the best design out of a number of candidate designs Engineers often go for simulations to select 'the one' out of many Shape optimization using CFD This paper gives an example of wing shape optimization using CFD And this amazing YouTube video is an excellent example of the way an engineer would use a CFD software ( OpenFOAM ) and genetic algorithm CFD makes it possible to arrive at a better design without actually building a number of prototypes and testing (which is an expensive and long process) Actually design optimization is the most common way the CFD is used According to this survey mechanical design engineers make the use of CFD the most (note I do not know the authenticity of the report) Using simulations where experiments are difficult to carry out / might cost a lot of resources (or life) Applications where experiments are not possible to carry out such as the heat transfer in hypersonic re-entry vehicles ( examples here ) or blood flow in human body can be simulated with a computer and final design can be tested Another example; CFD is used for placement of probes on a wind tunnel model CFD gives for example the position of the stagnation point on a surface of the model and there we can have the pressure probe placed and then test the model in actual wind tunnel This presentation explains how CFD and wind tunnel are complimentary to each other Also CFD is used to predict the results where experimental results are not available (one can not have probes everywhere on the model) Design and optimization of the experimentation facility itself Simulations are commonly used for design of the facility itself For example this report describes how CFD is used for design of the wind tunnel To develop a theoretical model This is often seen in cosmology Scientists carry out simulations based on a model and validate with the experimental data This iterative process results in better understanding of the physics and working of the universe NASA astrophysics group have done some simulation of Supermassive Black Holes this video talks more about it In movies art and animations This question and following answers on Scicomp SE show how much a role CFD has to play in movies and animations (disclaimer I have asked the question) Some other applic
222,inzinjerstvo,One of the problems that plagued older rechargeable batteries (e g Nickel Cadmium ($\text{NiCad}$) and Nickel Metal Hydride ($\text{NiMH}$)) was the memory effect The memory effect occurs when a rechargeable battery is not fully discharged It then forgets that it has a greater capacity than it thinks it has and so in the future it discharges less A good example is a water bottle Initially water bottles have a certain capacity for water Let's say that I drink most of the water in a water bottle during one usage If the memory effect affected water bottles I would not be able to drink any water in the future occupying the space that had held the water that had not been drunken the last time That extra space would be forever lost Over time this can wear down a rechargeable battery Fortunately this generally only affects $\text{NiCad}$ and $\text{NiMH}$ rechargeable batteries I haven't been able to find much about effects that influence only lithium ion batteries but there are a lot of across-the-board factors Here's a short list Chemicals breaking down Passivation (which affects lithium ion batteries) which is when a layer of unwanted chemicals form on the battery cell This discusses a related phenomenon on page 4258 Unfortunately on recharge the lithium has a strong tendency to form mossy deposits and dendrites in the usual liquid organic solvents (cf Figure 15B) This limits the cycle life to 100-150 cycles (considerably lower that the 300 cycles required for a commercial cell) as well as increasing the risk of a safety incident Mechanical stresses and leaking Batteries can be damaged in a variety of ways causing internal components to break and causing chemicals to leak out This can be very dangerous to humans There are other long-term factors that increase battery aging The page I linked for the above list seems to be fond of the Arrhenius equation $$k=Ae^{-E_a/RT}$$ which shows that the rate of chemical reations changes as temperature changes High temperatures mean faster reactions but also possibly a shorter life; this can affect non-rechargeable batteries significantly Finally there's the phenomenon of self-discharge which is when unwanted reactions in the battery eat away so to speak at the battery's capacity The process can differ based on the type of battery Battery University has a page on it which you may have already seen It reiterates that temperature can speed up this process Scarily enough lithium ion batteries may discharge as much as 5% within the first 24 hours slowing down to 1-2% per month after that
235,inzinjerstvo,Generally speaking meeting the EMC/EMI requirements is the EE job The biggest part of radiated EM waves usually comes from a poor PCB and of course there is little the ME can do about that Providing more space if possible can relax some constraints for the EE that will have more space to properly route his/hers tracks In your case it appears to me that no EM problem should be present the fastest signal lying around would pass through the USB connection but you say it's used only for power Your device is also battery power and that gives a huge help since there's no risk to inject some unwanted frequencies in the mains through the power supply If there's some high speed clock inside and I guess there is proper routing should be enough A great help would come from a metallic enclosure as you probably know a grounded metallic enclouser greatly helps to keep unwanted EM from escaping your device Bonus points it also keeps unwanted EM from messing with your circuit that might be a bigger issue To help with the routing relaxing the position of the usb connector and/or the lcd can help but really in this case it seems quite trivial to me to make a circuit that has no problems Without additional informations on the specific device in question I'd say just relax make a prototype and test it you're probably getting away with it without any problem
252,inzinjerstvo,This will at least depend on the Rate of Cooling Magnetic field strength Exact composition The magnetic field will alter the microstructure as you can read in for example Yudong Zhang Nathalie Gey Changshu He Xiang Zhao Liang Zuo Claude Esling High temperature tempering behaviors in a structural steel under high magnetic field Acta Materialia Volume 52 Issue 12 12 July 2004 Pages 3467-3474 ISSN 1359-6454 http //dx doi org/10 1016/j actamat 2004 03 044 G M Ludtka R A Jaramillo R A Kisner D M Nicholson J B Wilgen G Mackiewicz-Ludtka P N Kalu In situ evidence of enhanced transformation kinetics in a medium carbon steel due to a high magnetic field Scripta Materialia Volume 51 Issue 2 July 2004 Pages 171-174 ISSN 1359-6462 http //dx doi org/10 1016/j scriptamat 2004 03 029 ( http //www sciencedirect com/science/article/pii/S1359646204001770 ) For me it is behind a paywall But as you can read in the abstract 30 Tesla will result in for example more ferrite The other paper reveals that for a hyper eutectoid steel you will have particle like cementite I am not aware of any models with which you can make predictions about tensile strength and so on But for the question Can we change steel properties by application of magnetic field while quenching it is a clear yes A more complete lookup in the literature would be the next step for models and experiments for a more specific case
317,inzinjerstvo,Yes Michigan left This page (pdf here ) is very informative though you really have to dig to get what you want In a sub-section of 10 2 2 Median U-Turn Crossover I found this (A Michigan left is referred to as a median U-turn crossover ) A study on a Michigan corridor used simulation to compare median U-turn crossovers with two-way left-turn lanes (TWLTL) The study showed that during peak hours the corridor with median U-turn crossovers had a lower travel time by 17 percent and a 25 percent higher average speed than the same corridor with a TWLTL However vehicles made more stops on the arterial with median U-turn crossovers In nonpeak hours the median U-turn crossovers had the same efficiency as the TWLTL even though a higher delay for left-turning vehicles had been expected due to the higher travel distance a vehicle must cover to turn left using a median crossover So that's a yes for stopping congestion during peak hours More information on that specific simulation can be found under found under footnote 149 which isn't too easy to find Other simulations reportedly found similar results Simulation studies using a range of intersection configurations (number of through lanes on the major and minor street) and volumes from intersections in Virginia and North Carolina suggest a reduction in overall travel time for all movements through the intersection when compared to a conventional intersection -21 to -2 percent during off-peak conditions and -21 to +6 percent during peak conditions The studies also show a general increase in the overall percent of stops when compared to a conventional intersection -20 to +76 percent during off-peak conditions and -2 to +30 percent during peak conditions The rest of 10 2 2 has some more safety information The collision rate is lowered slightly There are less conflict points (i e locations where collisions are likely to happen) Jersey jughandle The Jersey jughandle (referred to as simply a Jughandle ) does reduce conflict points though not as much as a Michigan left It too appears to increase efficiency Simulation studies using a range of intersection configurations (number of through lanes on the major and minor street) and volumes from intersections in Virginia and North Carolina suggest a reduction in overall travel time through the intersection when compared to a conventional intersection -6 to +51 percent during off-peak conditions and +4 to +45 percent during peak conditions The studies also show a large increase in the overall percent of stops when compared to a conventional intersection +15 to +193 percent during off-peak conditions and +19 to +108 percent during peak conditions Is there a clear winner Both clearly reduce travel time and congestion so the answer to your question is a definite yes The Michigan left has many less conflict points (16) than the Jersey Jughandle (26) which I consider quite the advantage (the standard four-way intersection has 32) It also has a lesser increase in stops I'd give the edge here to the Michigan left though both are probably improvements over your standard four-way intersection
220,inzinjerstvo,It isn't completely infeasible Just to get a ROM (rough order of magnitude) let's assume that a typical household that isn't using electricity for heating uses about 1 kW on average and that you'd like to be able to store a half day's energy or 12 kWh which is roughly 45 MJ Commerical air compressors can easily achieve 15 Bar or so (over 200 PSI) The energy in a tank of compressed air is equal to the pressure times the volume so to store 45 MJ at 15 Bar would require $$\frac{45 \text{MJ}}{15 \text{Bar}} \cdot \frac{1 \text{Bar}}{10^5 \text{Pascals}} = 30 \text{m}^3$$ or about 8000 gallons Can you get or build a tank that size that can hold the pressure The real key is what kind of thermodynamic efficiency you can achieve while making the conversion from electricity to pressure and back again When you compress the air it will get hot and some of that heat will be lost to the environment However you can get some of that heat back if you run the expanding gas through a suitable heat exchanger (and get some free air conditioning in the process)
221,inzinjerstvo,According to the ASME Process Piping Code (B31 3) $$p = \frac{2 * t * S * E}{D - 2 * t * Y}$$ where $p$ = internal pressure $t$ = wall thickness $S$ = material's tensile strength $D$ = outer diameter $Y$ = wall thickness coefficient (B31 3-1999 Table 304 1 1) $E$ = material and pipe construction quality factor (B31 3-1999 Table A-1A) Note that this equation does indeed have a safety factor included
225,inzinjerstvo,This actually isn't as much of an engineering question as it is a physiology question There are actually a number of widely used estimates to predict your one-rep maximum aka 1RM if you know how many repetitions you can do at a lower weight See here for more info All of the methods are based on empirical studies and are basically look-up tables of coefficients Brzycki Epley Lander Lombardi Mayhew et al Connor et al Wathen National Strength And Conditioning Association (NSCA) Coefficients
228,inzinjerstvo,A bimetallic strip is used Two different metals like steel and copper expand at different rate and a strip of the two bound together as result bends with temperature changes A contact placed at the end of the strip will close when the temperature is right - and the temperature can be tuned by turning a screw that pushes the strip closer or farther from the contact In simpler systems the natural inertia of the system is used to create the hysteresis - as the refrigerator compressor works it takes time for the temperature drop to reach the bimetallic strip and switch it off so the temperature is brought below the cut-off point by some hard to control factor In more complex systems a two-level switch (either through two strips or just mechanism that shorts two switches at two different temperature levels) in connection with an analog RS switch (usually based on a relay) creates a better-controllable hysteresis As temperature is too high both switches are engaged and so the cooling compressor starts Temperature drops At cut-in temperature the On switch disengages but power to the relay is still supplied through the Off switch At cut-out temperature the Off switch disengages and the cooling process stops With temperature rising the Off switch engages but since the relay is open it doesn't supply power to the coil Further rise causes the On switch to power up the coil and the relay switches both the compressor and the Off switch circuit on With temperature drop the on switch will disconnect but the coil powered through the relay will remember the state until Off opens (and I'm sorry but I don't know about calibrating thermostats with jars of water My vote would be against as they are rarely submersible )
451,inzinjerstvo,In Ye olden days DC generators were brushed commutated devices They had a one or more stator windings and an armature winding Field wound DC generators as well as motors were commonly connected in one of three methods Series Shunt and Compound Without getting into details each had its own set of strengths and weaknesses But you only have to remember these two things the voltage of a DC motor is dependent on its input shaft speed Current is a function of torque More voltage means more RPM's and more amps means more newton-meters (or foot-pounds) So with all that you need a constant speed source to get a constant voltage And you need to ensure you have enough torque to satisfy the current demand of your load otherwise voltage drops off Old automobiles had commutated generators They couldn't regulate the voltage so they used a range of around 10-14 volts and used a relay that simply closed when the engines speed was within the voltage range If the voltage went too low or too high the relay opened Primitive by today's standards The Alternator in today's automobile uses a voltage regulation circuit that varies the armature current which changes the field strength based on the stators output voltage Lower speed means more current to the armature and less current at higher speeds So how different were DC generators from motors Not very different at all If anything they mostly differed in mechanical design as they were to be coupled to a prime mover (steam ICE electric etc ) Though in much larger dynamos they had adjustable commutator brushes to compensate for the shift in the commutation plane as a result of heavy load charastics A hand wheel would turn a worm gear which would advance or retard the commutation plane to bring the generator back into its normal operating parameters You dont need to worry about this as I am sure you motor isn't megawatt capable I am guessing your motor is a permanent magnet type motor Its nameplate RPM is what you need to spin the motor at to get the nameplate voltage This means if you have a 12V motor that spins at 6000 RPM you need 6000 RPM to get 12V If you don't have a constant speed source you have no way to regulate the voltage You would need a buck-boost switching regulator to get a constant voltage from your motor If you are using this for a renewable energy project like wind or hydro a charge controller is usually designed for a wide input voltage swing via a buck/boost regulator Solar panels are a close analogy to a permanent magnet DC generator no internal voltage regulation and a varying amount if input energy Sun might be shining bright one minute and a minute late be blocked by a cloud So the charge controller does its best to make a useful steady-voltage from its varying input From there use storage batteries to capture that power for later use and to act as a buffer for low input events And just for reference an AC motor can also generate power if you spin it faster than its nameplate RPM usually at synchronous speed But again no voltage regulation and a constant speed is needed More trouble than its worth Also of note jet planes use a very elaborate mechanical speed regulator to produce constant shaft speeds which ensures a constant 60 or 400Hz AC frequency as the throttle is varied
304,inzinjerstvo,While some of these answers are close they are (at the time this answer is written) all incorrect to some degree Pressure and stress are very closely related -- in fact one could argue that pressure is in a sense a subset of stress To be specific the pressure in a material is the isotropic part of the total stress in a material Pressure is a scalar quantity -- the same in every direction while stress is a tensor quantity that captures all deforming forces Pressure and stress are related as follows if the components of the stress tensor are given by $\sigma_{ij}$ then the pressure is (using Einstein notation) $$p = -\frac{1}{3}\sigma_{ii}$$ That is to say the pressure is the opposite of the average of the diagonal elements of the stress tensor When speaking more specifically in terms of a boundary condition or an applied load for a structural analysis problem it refers specifically to an applied normal stress over a given area
233,inzinjerstvo,I know would describe those kind of programs as 3D parametric feature-based modeling (just to clarify and distinguish between these and dumb geometry solid modeling or 2D drafting) There are a number of free tools for solid modeling including some parametric feature-based ones FreeCAD is a strong contender really looking to provide functionality to commercial software http //www freecadweb org/wiki/index php title=Feature_list SOLVESPACE might be an option as well http //solvespace com/index pl Other solid modeling (non-parametric) Blender OpenSCAD Sketchup(not open but has free option)
288,inzinjerstvo,Your intuition is correct those are high However you would need to be moving very slowly for wave-making resistance to be negligible And since it is typically higher than skin-friction I don't think that you can realistically expect to have a significant skin friction and a negligible wave-making resistance Perhaps a better simplified approach would be to ignore the skin friction and focus only on the wave-making resistance
242,inzinjerstvo,There are cases where DC power generation is superior to AC If it's going to be transmitted by DC and you can generate at the transmission voltage or you can step up the voltage to transmission levels without too much loss DC is superior If your load is DC and is close to your generator (in space and in voltage) DC is superior Both of these assume you've got suitable DC breakers available electrical systems are usual designed to be fault tolerant to the degree that no single fault can be dangerous to humans This typically means ensuring the system fails to safe and sometimes that requires breaking the current With the development of DC breakers even for HVDC applications this has improved considerably previously it was one area where AC had the advantage in an AC circuit current hits zero twice every cycle making safe circuit-breaking much easier And sometimes you just don't have a choice and the technology (e g photovoltaics) will only generate DC and if you want AC you're going to have to convert it
333,inzinjerstvo,This may not fully answer your question but hopefully it will be a good start I thought a distributed mass model would be a good approach for this so I did some searching and found this paper Real-Time Deformable Soft-Body Simulation using Distributed Mass-Spring Approximations (PDF) I also found this which goes beyond what you need including variable cross-sections and sheer stresses Bars under Torsional Loading A Generalized Beam Theory Approach I think this second one is what you need I included the first one because I can actually understand it whereas the second one is way beyond me If you can simplify out the bits you don't need by substituting in suitable constants it might be what you're looking for
1831,inzinjerstvo,Per ACI 318 13 2 two-way slabs are designed based on column strips and middle strips To paraphrase the code A Column strip is a design strip with a width on each side of a column centerline equal to 0 25L 1 or 0 25L 2 whichever is less Column strip includes beams if any L 1 and L 1 are the span lengths in the two slab directions A Middle strip is a design strip bounded by two column strips This is a simplified method in the code and has some criteria to meet This method then allows you to accommodate holes in the slab by placing the missing reinforcement on the edges of the hole I don't know how this compares to the Hilleborg method
512,inzinjerstvo,The choice of time step sets the bandwidth of the control loop The highest unity gain frequency (UGF) you can hope to achieve in the closed loop is the Nyquist frequency $$ f_N=\frac12 f_s=\frac{1}{2\ \Delta t} $$ where $\Delta t$ is the sample time Practically the UGF will be somewhat lower than this This means that above this frequency your feedback will not be suppressing the disturbance fluctuations in your system The UGF also limits how much gain you can have at frequencies below but near the UGF For frequencies within an order of magnitude of the UGF $\text{UGF}/10$ you won't be able to have a gain much higher than $\sim10$ A gain of $10$ in the closed loop means that disturbance fluctuations at those frequencies are suppressed by a factor of 10 So the choice of operating frequency is a practical one Faster systems are more expensive; slower systems may not provide enough disturbance suppression
276,inzinjerstvo,Water meets the low compressibility requirement but there are many other considerations in the design of a hydraulic system Boiling point/vapor pressure If the system warms up during operation the fluid may boil which results in high compressibility and thus decreased effectiveness of the hydraulic system Hydraulic fluid has a higher boiling point than water to help combat this Related to this is the concept of vapor pressure Hydraulic systems often involve small orifices which can cause cavitation (localized boiling) This cavitation has the same effects as boiling and can cause pitting damage to the components near the cavitated region Hydraulic fluid has a lower vapor pressure which helps here Freezing point It would not be a good thing if your car's brake lines froze every time it got cold outside Most hydraulic fluids have much lower freezing points to prevent this from happening under normal circumstances Oxidation/corrosion Water being an electrolyte will cause rust inside the lines as soon as air inevitably leaks into the system or the system isn't bled properly Water will also exacerbate galvanic corrosion when dissimilar metals are used in the system Lubrication Hydraulic components use seals and often involve sliding interfaces (cylinders and spools for examples) Using an oil as the fluid means the working fluid can also function as a lubricant Organic growth If perfectly distilled water and a closed system could be guaranteed this would be a non-issue But in practice this is never the case Oil-based hydraulic fluids are much less conducive to organic growth than water Water is used in some systems where other considerations trump these (for example some food-grade applications) but for a wide variety of applications oil-based hydraulic fluids are the better choice because of the design considerations above
282,inzinjerstvo,Short Answer YES you can Long answer A) Limits of continuum mechanics The continuum model of fluid dynamics is valid only till the fluid behaves as a continuous medium This is characterized by the Knudsen number The Knudsen number is given by $Kn = \frac{\lambda}{l_s}$ where $\lambda$ is the mean free path and $l_s$ is the characteristic dimension of the channel (diameter in the case of the circular pipe) Non equilibrium effects start to happen if $Kn &gt; 10^{-3}$ Modified slip boundary conditions can be used for $10^{-3} &lt; Kn &lt; 10^{-1}$ and condinuum model completely breaks if $Kn &gt; 1$ ( Fun fact because the distance between two vehicles on a crowded road is much smaller than straight portion of the road itself (length scale in $1d$ flow) we can model the traffic flow with a PDE However it will not work if there is only one car on a long stretch of road) Coming back to water as the water molecules are not freely moving and are loosely bound we consider the lattice spacing $\delta$ for computing $Kn$ For water $\delta$ is about $3 nm$ So continuum theory will hold good for a tube of diameter $300 nm$ or larger $^*$ Now this is a good news $^*$ Reference Liquid flows in microchannels B) Applicability of Hagen Poiseuille equation Since your tube is in sub-millimeters range it is much larger than the minimum diameter required (sub-micrometer)for the continuity equation However depending on the shape of cross section of the tube the results will differ ( Link to ref ) Liquid flows are much simpler to analyse since they are characterized by much smaller Reynold's number and velocities Also density essentially remains constant So there should not be a problem in considering the theory to be valid Now since the Hagen Poiseuille flow is derived from the Navier Stokes equations it follows the assumption of continuity If your flow is through a porous medium you might have to consider effects like electrokinetic effect There might be other complications in straightforward application of H-P equations to microfluidic flows but I am unable to comment since do not know much in this field C) Some examples In a report on microfluidics networking Biral has used the continuum theory for modeling and simulation (in OpenFOAM) of the microfluidic flows Fillips discusses more about the Knudsen number in his paper- Limits of continuum aerodynamics This report clearly mentions that HP equation is applicable even to microfluidic flows This document on PDMS Viscometer gives derivation of HP equation for microfluidic flows Finally here is a You
278,inzinjerstvo,Controlling the pressure with variously sized holes will be a fairly difficult task It may be simpler to run hose with no perforations along the length of the planter and then place the hoses with perforations as branches off of your main line That still won't lead to a perfect distribution but would help Another common approach to this is to use so called 'drip emitters' which are very cheap regulated orifices They are designed to put out a certain volume per time relatively independent of the pressure I don't know if they can be buried
292,inzinjerstvo,I can't give a definite answer since I hardly plan either type So please read this answer as an incomplete list of questions you could ask the sales engineers of your pumps Both can be operated hydraulically or pneumatically (for example if you don't want to bring a motor into an ex-zone or there would be cooling problems) In the case of piston pumps you'd need extra air/oil pistons for that The diaphragm can be operated directly by the fluid so the pump can be simpler So for a sump application you could have a diaphragm pump in your sump powered by a compressor nearby I've seen small and huge piston pumps but I've never seen huge diaphragm pumps (huge= flowrate >10m³/h) I assume some economy of scale here that makes large piston pumps cheaper than comparable diaphragm pumps (But I could be totally wrong) Diaphragm pumps have no seals that touch the medium This is an advantage since you probably need to service them less This also means that they are better for aggressive media or applications where cleanliness is important With any pump you need to know if there are any solids or abrasive stuff in your medium As for your question what specifications should be stated ask your vendor(s) What do you need to know to size and configure a pump
294,inzinjerstvo,From my brief involvement in shocks I think the most likely solution would be to image the exhaust probably optically but maybe using interferometry or something depending on what the exhaust is The most obvious indication that you have supersonic flow is if you can see a shock diamond I think you could probably also work it out from the length of the exhaust but I cannot remember how Alternatively you could also look at the thrust generated You should be able to calculate the expected thrust This is what they do when testing rockets/jet engines as they don't actually care if the flow is supersonic just that it generates enough power The simple way for pipes is to just measure the exit flow Its a pipe so flow should be constant However in practice I suspect long pipes also have regular inspection hatches/areas where they measure the flow somehow to check for leaks/faults
286,inzinjerstvo,Seriously D There are going to be two parts to the solution you are looking for A) Till the steak is in the cannon B) The steak leaves the cannon is into the air and cooking starts A) Internal ballistics You are dealing with compressible flow NEVER use simple Bernaulli's equation beyond Mach no 0 3 Make sure you are using correction terms till Mach number 0 7 and beyond that use equations of gas dynamics (refer Modern Compressible Flow by John Anderson) That said your case is same as an air rifle case Instead of pellet you are shooting steaks So if you know the muzzle velocity you can design your cannon as shown in this paper Now your question is how does one get $P_0$ mentioned in this paper right For that you will have to do reverse calculations B) Steak leaves the cannon Assuming that you want your steak medium (as rare is not recommended apparently ) figure out the internal and surface temperatures for cooking Also time required for cooking At these temperature your steak most probably will be flying at supersonic speeds Then there will be a bow shock in front of the steak You can safely approximate it as a normal shock and use normal shock relations to calculate total temperature ratio across the shock Now $T_{01}$ becomes the atmospheric temperature and $T_{02}$ becomes the surface temperature on the steak (using total pressure ratio and gas dynamics relations) This will give you required shock strength and hence the flying Mach number Assuming STP conditions at sea level find acoustic velocity and hence the steak velocity Now this is average steak velocity But there is going to be wave and pressure drag on the steak all the time Use this Stanford supersonic wing drag calculator to calculate this drag In this take aspect ratio (AR) = 1 $C_L = 0$ put length of steak and its thickness / length as t/c So compute the muzzle velocity by using newton's second and then first law Now substitute this muzzle velocity in point A discussed above That will give you your chamber pressure Also I found one report in which internal ballistics of spring loaded gun is considered There is a matlab code as well You can take author's permission to use it Another issue is as you are going to use pre compressed pneumatic cylinder the temperature is going to drop considerably when expansion happens So flames is not a problem however during compressing of the gas in that cylinder things are going to heat up so using helium is smart move Another way you can do this exercise is to write a small code in your favorite language and carry out those iterations you mentioned However don't use Bernaulli's equation All the best for your paper Speculation If your
