302,It's been a long time since I went over heat exchangers and even then it was all theoretical I'm looking for anyone with real world experience with different types of heat exchangers I'm looking at building a external wood burning stove Most of the designs are pretty much just a firebox surrounded by water which is a step up from just putting a pot of water over a stove They a bit overpriced/simple for what they are and most are 'dumb' devices Temp too cold turn on fan temp too hot turn off fan Most of my combustion experience is with events that occur multiple times/second rather than in hours I think there is a lot of room for improvement starting with a proper heat exchanger Rough initial estimates Air Temp ~1500F | ~800C Water Temp &lt;212F | &lt;100C (Not making a boiler due to safety),inzinjerstvo,321
303,(This is closely linked with measuring the Mach number inside a nozzle but it is not regarding the supersonic flow) Friction and heat transfer have effects on the Mach number of the compressible flow ( Fanno and Rayleigh flow ) As it is extremely important to have tight control over the flow properties here are my questions - how does one know the Mach number of the flow inside long pipelines carrying some sort of gas (e g WEPP ) What Mach number is maintained through these pipelines Considering the cyclic temperature changes and friction inside the pipes how is the Mach number maintained constant / within a range,inzinjerstvo,334
305,I'm not sure quite how many people are familiar with the Stratolaunch project so I'll give a quick summary Paul Allen and Burt Rutan (of Scale Composites) teamed up a few years ago to create a rocket that would be air-launched from an airplane - in fact the aircraft with the largest wingspan ever This airplane affectionately dubbed the Roc will if things go well have two fuselages six jet engines and a 385-foot wingspan The airplane took several parts from two 747-400s including its engines Wikipedia states The aircraft will be powered by six 205–296 kN (46 000–66 500 lbf) thrust-range jet engines that are planned to be sourced from two used 747-400s that will be cannibalized for engines avionics flight deck landing gear and other proven systems that can be recycled to cut development costs The two aircraft have been purchased and have arrived on site as of March 2012 Stratolaunch has two pages on the purchases but I can only find a small bit of relevant information Are there any specific plans for the unused parts of the 747s By the way I believe this is our first aerospace question (and our 100th question ),inzinjerstvo,340
306,Adaptive suspensions with adjustment rates on the order of milliseconds are going mainstream in consumer vehicles Air suspensions have been common on commercial trucks and some SUVs for some time Why are pneumatic tires necessary or helpful on vehicles equipped with such suspensions I understand why a wearable tire is necessary the friction coating on the wheels does need to be replaced Recent years have seen a proliferation of very low-profile tires for road vehicles but to my knowledge they are still always pneumatic Why The downsides to inflatable tires are that they perform poorly when improperly inflated and are subject to failure including catastrophic decompression What are their upsides For example do they provide damping responses that can't be replicated with an air or adaptive suspension,inzinjerstvo,311
309,With the huge metal shredders that can shred an entire car or a bus they can shred parts like the axle and engine which are large solid chunks of metal just like the massive spinning shredder blades So why does the car get shredded and not the shredder Are the blades made from harder/stronger metal or is there something about their shape that makes them stronger (they just look like large plates with notches on),inzinjerstvo,315
312,Attach is a Pareto Diagram with Number of Defects in Y-axis vs Causes in X-axis for an engine overheating problem How can this Pareto diagram help an engineer solve the engine overheating problem Reference Pareto analysis,inzinjerstvo,320
313,I live in Louisiana these days in an area that is known for its numerous antebellum plantation homes (circa early 1800s) While touring one of these homes it was clear that almost everything about the house was designed around keeping cool in the summer Some examples 4-meter-high ceilings to allow hot air to rise to the ceiling Floor-to-ceiling windows to allow hot air at the top to escape and cool air to be drawn in at the bottom Porches on the sunny sides of the house to prevent sunlight from entering the windows Large central staircases to allow hot air to rise to the second floor drawing cool air in on the bottom floor Some have a cupola a central observation room at the top of the house again to allow hot air to escape at the top of the house and draw air in from the bottom My question is Given our modern understanding of thermodynamics how could one design a home today to be cooled passively Could we do any better than the plantation owners of the 1800s Let's define cooling as making the house more comfortable for humans This means that it is not only important to reduce the temperature but also to block sunlight and maintain airflow Also if possible it would be very beneficial to extract moisture from the air,inzinjerstvo,319
325,LED brightness can be controlled using digitally controlled potentiometer such as a Microchip MCP413X or a PWM signal In both cases the signal will be controlled/ generated from a micro-controller Which method is better using a digitally controlled potentiometer or PWM signal Why,inzinjerstvo,330
326,Wind In Ground (WIG) is an old concept In short Wing-tip vortices create an additional drag on the aircraft known as the induced drag However when the flying craft (or bird ) flies close to the ground or water these vortices don't get enough space to develop which results in additional lift and reduced drag This phenomenon has been effectively used in transportation vehicles to create ground effect or WIG crafts Although a paper titled ' Wing-in-ground effect vehicles ' declares that many technical difficulties have either been solved or can be solved according to this wiki article there are some practical issues in using these crafts for regular passenger traffic Since hovercrafts also glide on air cushion and yet they are not that rare what makes WIG so uncommon (Analogy wise hovercraft is like helicopter while WIGcraft is like airplane) Is it the engineering aspects that makes them uncommon If yes which aspects,inzinjerstvo,399
332,A helicopter flybar is a kind of gyroscopic stabilizer which acts in feedback to the pitch of the blades The effect in words is that as the helicopter starts to pitch or roll in a particular direction more lift is applied on that side keeping the helicopter level These devices are commonly found on the inexpensive RC helicopters which are on sale at all major department stores An example of the flybar from one of these RC helicopters is shown below Although it isn't obvious from the picture there is an angle between the flybar and the rotors On my RC helicpoter at home the angle is roughly $35^\circ$ I believe that this angle has the effect of introducing extra phase in the feedback loop My questions are What is the effect of changing the angle between the flybar and the rotor How can I mathematically describe the effect of this angle What would happen if the angle was changed to $90^\circ$ What about $0^\circ$,inzinjerstvo,335
336,Many commercial and open-source CFD codes implement several closure methods for the non-linear convective acceleration term of the Reynolds-averaged Navier-Stokes (RANS) equations Common methods (also known as turbulence models ) include Spalart–Allmaras (S–A) k–? (k–epsilon) k–? (k–omega) SST (Menter’s Shear Stress Transport) Reynolds stress equation model Which of these are suitable for CFD simulation of a streamlined vehicle body The purpose of the simulations is to guide the refinement of the body shape to minimize aerodynamic drag forces An exemplary answer would briefly outline the advantages and disadvantages of each method for this simulation application Potentially useful details The vehicle is a small one-person vehicle with approximate dimensions L = 2 5 m W = 0 7 m and H = 0 5 m It will be travelling at speeds ranging from 0 m/s to approximately 12 m/s All three wheels are enclosed by the body envelope and the vehicle has an approximate ground clearance of 15 cm except near the wheels where the body shell extends down to within 1 cm of the road surface Normally aerodynamic forces at these speeds are very nearly negligible but assume that this vehicle is being designed to compete in a Super Mileage competition on a smooth track is very light-weight and uses low friction drivetrain components throughout so the aerodynamic forces have a significant effect on the achievable fuel consumption,inzinjerstvo,344
337,The specific example I have in mind is a car tire with a small leak in it As the pressure increases does the outflow of air increase linearly i e $v\propto P$ or does it have some more interesting behavior,inzinjerstvo,341
338,In reading about Faraday cages I have found that most real world designs incorporate multiple layers of mesh For example this article from the National High Magnetic Field Lab discusses several different shielded rooms built of varying layers In the MagLab's High B/T Facility at the University of Florida's Microkelvin Laboratory in Gainesville for example all electromagnetic waves must be excluded The magnet there is in a tempest quality shielded room featuring walls made of layers of copper and welded steel that absorb the entire spectrum of EM radiation My presumption is that each layer is tuned to or built for a particular range of frequencies It's not clear to me if the tuning is due to thickness requirements for the layer and therefore a cost factor or if there are other factors driving the design of each layer My question then is can (or should) a Faraday cage be treated as a notch filter as opposed to a high-pass filter If so how do you determine the lower end of the notch,inzinjerstvo,347
346,Suppose I have a concrete tank round vertical diameter in the range 16m-24m One half the floor is filled with gravel or concrete to a height of maybe 2 meters When the tank is empty that will mean I have about 5 tons per m² more weight on this half when the tank is full (with water or a slurry that's mostly water) it's still 3 tons (assuming 2 5 t/m³ density which is exact enough for my ballpark) Most of the times (>90%) it will be full The tank will be above ground 8-10 m high I want to know if the tank will tilt during its lifetime say 20 years I'm not a civil engineer and I have no feeling for the numbers involved My gut feeling is that my tank will tilt visibly in a matter of a few years and that my idea is not feasible as is Can someone weigh in and comment on Will I have tilt/uneven settling problems At what magnitude over the tanks lifetime What's the easiest (=cheapest) remedy leaving the tank interior alone Clarifying points The tank is not yet built or even planned It's just an idea I'm thinking about that calls for half filling the tank to create a sort of funnel I wonder if this idea is worth pursuing and uneven loading/settling is one issue want to consider I'm not in the call a structural engineer and let him calculate the static phase I'm in the tossing around harebrained ideas in my skull phase I'm sure such a tank can be built to last for 20 or 200 years but at what price,inzinjerstvo,349
352,I've seen light fixtures with varying wattage rating From 30W to 100W even though the actual socket is the same What is the limiting factor why can't I put say a 75W bulb in a fixture rated at 50W,inzinjerstvo,355
356,This is related to the question Will dark gutters stay ice free better than light colored gutters The current consensus seems to be that the mass of the gutters and limited light may make simply painting them black insufficient In my particular application the two major gutter runs are facing East and West so get decent amount of sun light Physical location is Pittsburgh PA From an engineering perspective these are some of the questions that would need to be addressed How much would I need to raise the temperature of the gutters to prevent ice build-up How can I calculate the energy required to raise the temperature of the gutters How much energy can I theoretically obtain from sunlight throughout the day for a given area during the winter at my latitude How would the analysis change if I also wanted to melt ice that had built up during the night What other factors should one consider when designing such a system,inzinjerstvo,426
357,There are many Lithium Ion and Lithium Polymer rechargeable battery related accidents Are some of these accidents are battery design related Are some of them misuse of rechargeable batteries What is the chemical composition of Lithium Ion and Lithium Polymer battery Why do rechargeable Lithium Ion &amp; Lithium Polymer batteries explode or catch fire Why cannot the rechargeable battery explosions and catching fire be prevented References What causes laptop batteries to overheat Complete Guide to Lithium Polymer Batteries and LiPo Failure Reports Why lithium batteries keep catching fire Why lithium-ion smartphone batteries keep exploding,inzinjerstvo,358
367,I want to design an experiment to show (in an educational context) how we can measure the radius of the Earth without using modern technology in order to demonstrate the engineering achievements of those who did it so long ago and to show some practical uses for the maths involved The methods I know how to do this are Place a stick vertically in the ground and another one many kilometers North of it and measure the shadow of both at exactly noon Know the height of a mountain by a large lake or the sea and measure the distance you have to go until it disappears Watch the sunset lying down and then stand up and watch it again measuring the time difference between them and know your height The first two are impractical to do with the kids but the third one shows potential However is there a way to do this during the day using shadows cast by buildings or must the shadow come from the horizon How could I design some simple equipment to allow me to do this experiment and calculate the radius of the Earth during the day Note I am happy to use a digital stopwatch as the kids can easily see how people in the past might have used a mechanical clock to do the same thing (including measuring the length of a full day),inzinjerstvo,368
370,I have a design for a desk and I'd like to not just guess at how strong it'll be but I can't find an explanation on how to figure out all the forces involved that doesn't assume I already know a lot about engineering already So if I were to apply 300lbf (1334 newtons) straight down on the front corner of the desk how could I calculate the stress from the desktop to the upright beams to the diagonal braces to the ground Assume A500 steel 1x2x16ga Diagrams Overview Legs Desktop,inzinjerstvo,387
371,I recall learning about the bronze age in school Why was bronze so important to the technological development of humans Why not some other metal,inzinjerstvo,374
372,During CES2015 a well know Graphic Processor Unit (GPU) manufacturer introduced a new GPU These GPUs need complex thermal management to keep the processor cool Most GPU accelerator card manufacturers develop new graphics accelerator cards that use primitive thermal management technology compared to today's advanced technologies Most of us know this technology as fans that manage this unwanted thermal energy as seen in this image of a graphics accelerator card What barriers do engineers need to overcome to convert this wasteful thermal energy to useful electrical energy Below is a temperature profile of a GPU card References A Thermoelectric Generator That Runs on Exhaust Fumes Small Thermoelectric Generators Thermoelectric Technology Overview Extend Your Video Card's Life With Custom Auto Fan Speed Settings,inzinjerstvo,379
380,Otto Lilienthal sometimes hailed as the first aviator became famous for his many gliders which pioneered new experiments in aeronautics However powered aircraft didn't take off - pun intended - until the Wright brothers successfully flew their powered airplane Did Lilienthal ever experiment with non-human-powered flight Wikipedia says he built a small engine but doesn't say whether or not it was ever used in an aircraft,inzinjerstvo,381
382,The cabin noise of vehicles is a large concern in the luxury market Why haven't any automakers used the same techniques as are employed in active noise cancelling headphones In these devices a microphone is used as an in-loop sensor to suppress low frequency ($f\lt500\ \text{Hz}$) pressure fluctuations in the enclosed space near the ear Why isn't similar technology used in vehicles What technical improvements are required over the standard vehicle sound system to implement it Given the increased volume of the system what differences can be expected between vehicles and headphones,inzinjerstvo,385
389,Background In an automobile only 1 / 3 of the potential energy in the fuel is converted into mechanical energy and significant portion of the energy is lost as heat There have been previous attempts to recuperate this lost energy In the early 1990's Porsche developed automotive thermoelectric generators (ATEG) which didn't go past prototyping stage Currently Porsche Motorsports is testing a thermal energy harvesting system in their LeMans series Race car In addition to Porsche's research GM is in collaboration with Future Tech LLC to explore the idea of using themoelectric technology to harvest energy from internal combustion engines Other automotive manufactures such as BMW are also exploring this technology Currently the power usage in a Small car is approximately 150 W Full size truck is approximately 500 W If this technology can successfully be implemented then components such as the radiator water pump and alternator could effectively have reduced workload or removed from the system thus reducing the load to the internal combustion engine Question With the growing interest in green technology are there technology barriers beside efficiency that are preventing the implementation of energy harvesting from internal combustion engines using thermoelectric technology References - Benefits of Thermoelectric Technology for the Automobile - The Promise and Problems of Thermoelectric Generators - Modeling of an Automotive ThermoElectricGenerator (ATEG) - Thermoelectrics to replace car alternators and improve MPG - Thermo-Electric Generator in Turbocharged Diesel Engine - Kettering University researchers are working with General Dynamics to convert the unused heat energy of their propulsion systems to useful and clean energy - Porsche 919 Hybrid LeMans Racer Goes After The Two Thirds of Gasoline’s Energy That’s Wasted As Heat - Germans trying to replace Alternator with Thermoelectric Generators or TEGs - Porsche 919 Hybrid LMP1 Le Mans prototype Footnote The suggested duplicate is related but still distinctly different The order of magnitude of energy available to recover from an internal combustion engine is significantly greater than within the GPU of a video card As such the economies of scale are different and different solutions are therefore possible,inzinjerstvo,1738
390,The power requirement for a sub system is 5V +/- 10% @ 1A of current A RFQ was issued and a prospect vendor was selected A first article of inspection (FAIR) has been submitted which includes 15 power supply samples The samples have been tested with and without a 5 ohm resistor load using two separate calibrated DMM’s Without the resistor the output voltage is 5V with little variation Under a 5 ohm load the numbers are not too great Below are the measurements (V) 4 56 4 71 4 95 5 12 4 61 4 83 4 65 4 69 4 79 4 81 4 67 4 74 4 63 4 74 4 81 Should the vendor be approved as a supplier,inzinjerstvo,391
392,Some traffic lights don't operate periodically but instead detect when a car is close by and then turns green I have heard that they use a magnetic sensor embedded in the road to sense cars as they come near Is this correct Do they use other means as well,inzinjerstvo,396
397,Various materials are implanted within the human body as a result of of medical need Dental implants stabilizing plates arterial stents and orthopedic replacements are all common examples where a material is implanted within the body The typical response of the immune system to any foreign body is to attack the implant If the immune system cannot eradicate the foreign body then it attempts to encapsulate it instead This self-preserving attack from the immune system can lead to implant failure and the likelihood of failure is in part dependent upon the bio-reactivity of the material For example stainless steel has been evaluated to be less reactive than more base steel alloys and titanium has been found to be less reactive than stainless steel How is bio-reactivity characterized and how is it measured over the conditions of a long term implantation,inzinjerstvo,398
400,Biogas slurry often contains sand and grit and organic matter that eventually sediments Clearing thetank from sedimentation is expensive (plant downtime additional equipment) and dangerous So it would be interesting to know how much sediment there is Typical tank heights are around 8m so I think opening a hatch in the roof and poking with a long stick is not an option What are other ways to do this Liquid level gauging is done with a pressure sensor mounted in the lower part of the wall or a radar sensor on the roof,inzinjerstvo,415
405,What difference in education occurs between two graduates one with an Engineering Technology degree (be it Civil Mechanical Electrical ) and the other with the equivalent Engineering degree proper Assuming both degrees are 4 year degrees and both are able to become PEs how do potential employers feel about the different degrees Is there a difference in pay What options does the graduate with an ET degree have to advance his/her education Can one earn a masters with an ET degree EDIT I'm looking for advantages/disadvantages of either degree in terms of employability and career progress I understand the strong tie to Academia SE but I was hoping to get answers from the point of view from an engineer who has hired people with these backgrounds,inzinjerstvo,407
406,It's not exactly my area of expertize and I've spent a couple hours ears deep in norms and I'm not really sure if what I found is correct (the figure I found was to the order of 1$\mu$m) When using standard (off-the-shelf not specialized) threaded pin / bolt and a matching nut for a lead-screw actuator what degree of imprecision (free lengthwise movement of the actuator without the shaft turning) can I expect coming from the allowed technical tolerances of the thread In other words what amount of play can I expect between a threaded bolt and nut To be more specific I realize there will be movement from lateral and longitudinal flexibility of the shaft; from its mounting bearings; from its axial twist against the drive; and probably quite a few other sources but I'd like to know this specific factor - how much of a give or play can there be in a thread allowing movement of the nut along the bolt without either of them turning I suspect that this changes with the shaft diameter so a table or a method to calculate the amount of play for most common metric threads would be preferred for an answer If that's too difficult or doesn't exist I'm most interested in the value for M10 thread,inzinjerstvo,418
414,Electro-mechanical systems typically used in robots have very low delays and are quite simple to build servo controllers for Hydraulic systems are much less common in robotics and have delay due to the length of the hydraulic lines This delay may vary considerably depending on the system conditions What methods exist for dealing with this variable delay when designing a position or velocity servo controllers for hydraulic cylinders,inzinjerstvo,432
416,On espresso machines there is some kind of pipe joint which allows the steam wand to move while maintaining its seal What is this component called,inzinjerstvo,419
417,I am making a small (desktop) wind tunnel for educational purposes I want to have 10 fairly thick smoke-streams about 3cm apart I have experimented with incense but the stream is not thick enough and barely visible I was thinking of using a pipe with holes drilled in it to get the 10 smoke-streams the low pressure of the airflow drawing the smoke out through the pipe from a container with the burning substance What can I burn that will produce a nice thick white smoke and is non-toxic Is there a different/better way to get non-toxic 'smoke' without burning anything Is the pipe a good way to distribute the smoke or are there any other/better techniques to getting the multiple streams,inzinjerstvo,422
420,I'd like to build an exploratory robot that can fit within confined spaces 1 What traction mechanisms should I consider to propel a robot along the inside of a 4 pipe The pipe to be traversed will likely have fluid (assume water) within it to varying degrees from partially full to completely full I'm initially planning on tethering the robot with coaxial cable So far I have considered a 3 and 4 point wheeled approach such as with a Y or X configuration of wheels And I have considered treads instead of wheels The robot will need to be able to navigate 90 o turns on the way in but can be hauled out via the coaxial cable if need be Preferably it will be able to back its way out for the majority of the distance it can cover The robot would not need to climb unassisted The initial use will be in a pipe that drops several feet from the access point and then slopes down approximately 5 feet over a 60 foot run Retrieving the robot will be assisted by the coaxial cable or a tether line 1 It's a rather boring application actually I want to see how badly the roots are creeping into the sewer line from my house,inzinjerstvo,434
423,I have a tip truck which weighs 190 kg and which has to make 100 m on a slope of 38 ° How I can find its speed and the time which it can put to make travel,inzinjerstvo,424
433,I'd like to build an exploratory robot that can fit within confined spaces 1 As the robot moves along the inside of a 4 pipe it's likely to encounter some obstacles that need to be removed Typically that will be tree roots up to 1/2 thick There could also be globs of tissue paper caught by the roots The majority of the pipe is made from clay but a small portion of the pipe is cast iron The portion that has the obstacles is clay and was laid in the early 1960's The pipe to be traversed will likely have fluid (assume water) within it to varying degrees from partially full to completely full I'm initially planning on tethering the robot with coaxial cable and possibly an additional line like a steel cable The propulsion mechanism is still being defined but I expect that the robot will have some ability to fix itself in place while clearing out an obstacle The typical way of removing roots and other obstacles is through using a drain cleaning system The cutting head is usually a pronged piece of metal that can burrow through the obstacle The problem with this approach is that the pipe is damaged as part of the cleaning process and some amount of roots are left behind Another commercial approach that completely clears the line utilizes a spinning wire brush The downside of this approach is that pipe wall is severely damaged as part of the cleaning I would like to devise a cutting mechanism that doesn't significantly damage the pipe but also removes the majority of the obstacles encountered What type of cutting shearing grinding etc mechanism should I consider in order to clear out the path in front of the robot as it explores the line 1 It's a rather boring application actually I want to see how badly the roots are creeping into the sewer line from my house Ideally I'd like to clear out the roots too without damaging the clay pipe,inzinjerstvo,1811
2002,What's the difference I'm looking at shake options and some contain whey isolate some contain whey concentrate and some both,fitness,2016
2003,Provided that I'm not hungry should I eat breakfast before or after a 30-minutes morning jog Update There are many answers detailing opinions -- thanks If someone could supply evidence supporting their view I'd be even happier,fitness,2039
2005,I have recently started training martial arts (mostly striking some wrestling) I have trainings twice a week (monday/wednesday) Trainings are pretty demanding even after 3 months I don't train anything else What kind of exercises can I do at home that complement my martial art training,fitness,2019
2006,What exercises are recommended for people who sit in front of the PC working for long hours,fitness,2363
2009,I've been overweight most of my life and recently I've been slimming down (lost > 50 lbs so far shooting for 35-40 more) and I'm wanting to start running I have no problems walking for miles and miles (walked 8 one day just to see how far I could go never got tired) but when I start running my lungs are on fire after about 1/10th of a mile and I can't continue Is this something that will go away is there something I can do to improve it or should I be seeing a doctor about it Also might note I'm an ex-smoker of about 7 years just quit about 5 months ago as part of my beginning a healthier lifestyle,fitness,2070
2013,After a period of inactivity I recently started running again and want know what gadgets or tools I use to monitor my workout Some requirements It should offer workout programs (based on my level or goal) It should graphically show my progress over time It should be mobile so I can take it with me during running So what can I use to monitor my running workout,fitness,2025
2018,For weight loss results is there a time of day that is most beneficial to exercise,fitness,2090
2021,Protein shakes and other high-protein dietary strategies are believed by some to improve muscle recovery times after workouts However there is some opinion to the contrary that protein intake beyond a normal level does not result in quicker recovery times Does ingesting huge amounts of protein actually help speed muscle recovery after workouts,fitness,2059
2027,I try to not take large meals for at least 12 hours before starting yet abdominal exercises still can make me feel unwell and go to bathroom Is it normal Or should I reconsider my diet Does anyone else have this problem,fitness,2071
2029,I used to lift weights at the gym some years ago and my intention is to get back in shape this month I'm still in reasonable shape around 18-20% body fat I'd like to maximize my gains/losses as this provides the motivation to keep on doing it Should I cut or bulk first If there are any studies about this I'd love hearing about them Thanks,fitness,2035
2040,I'm a lazy person so running while staying in the same place appeals to me Are there any benefits to running outside worth considering besides aesthetics and feeling the wind in your hair,fitness,2212
2041,I'm always trying to find different ways to exercise (currently playing lots of Wii - that counts right ) but I find the problem of after a few weeks to a month I lose motivation get distracted and move on to something else Does anyone have any tips or idea on how to keep motivated,fitness,2043
2045,In late 2007 I fell really sick As a result I spent the next two years or so being unable to eat enough proteins to meet my daily needs and didn't do any physical exercise When I recovered I started training again (mostly bodybuilding and swimming) but I never was able to go back to running like I used to I simply didn't enough endurance to run even in intervals Whenever I ran however careful and reasonable I was I always ended up injuring myself to the calf or ankle I gave rope skipping a try as well but that was several times worse I have been taking regular walks but I'm still a long way from where I used to be and Canadian winters are terribly cold Are there exercises I can do to regain my past endurance quicker or must I just keep on walking,fitness,2085
2050,Is circuit training most beneficial if you do it everyday Should you take days off or alternate with something else to get better results,fitness,3045
2051,I've found various online calculators for looking up how many calories are burned when doing an exercise like using an Elliptical machine Is there a way to calculate how many calories I burned during an activity with some reliability Does it matter if I train in intervals,fitness,2243
2053,I'm pretty new to running and can only run for 2-3 minutes at a time Is there any rule of thumb I should know of for setting goals For example each week run two minutes more or something like that I find it really hard to know what I should do and I think my current method of running till I'm really puffed probably isn't the best way,fitness,2110
2054,I've been using planks to increase my trunk strength and am getting OK at holding the plank for 1 1/2 minutes Will I get more benefit by starting to increase that time or adding a different exercise (and which one do you recommend),fitness,2130
2055,Does anyone have an sources on this I love the idea of playing video games to lose weight just not sure how effective it is At the end of my exercises it tells me your burned x calories but not really sure how reliable the numbers are,fitness,2095
2057,I've heard that being ill for a few weeks or so is enough for your endurance to drop drastically Is this really true,fitness,2117
2065,When I do squats I find that my shoulders are often very sore (from the weight of the bar) afterward and sometimes shoulder soreness becomes as much a limiting factor during exercise as the strength/endurance of my legs and trunk I try to lay the bar across the meaty part far enough back that my hands have to push forward to maintain stability (if I let go of the bar it would slide off the back NOT balance on top of my shoulders) What can I do to prevent my shoulders from becoming the weak link in terms of my squat,fitness,2075
2074,A friend of mine told me that you can pretty much eat whatever you want within about 15 minutes of a big exercise session without putting on weight I can't really understand the science behind this Is there any truth to this,fitness,2078
2081,I frequently read advertisements for micronized creatine which is supposedly more pure easier to absorb and more effective than regular creatine Is there any validity to this claim,fitness,2093
2084,For as long as I can remember my legs will start to itch when I begin jogging Sometimes the itching is unbearable and I have to stop I noticed that it doesn't happen during sprinting / high intensity interval work Is there a reason for this,fitness,2107
2086,I travel a good bit for my job As a result the weeks that I travel often involve a lack of physical activity since I am primarily a weight lifter when it comes to exercise and most hotel gyms have very little useful equipment for weightlifting - if they even have it at all With that said I'd like to develop some 30 minute routines to at least maintain some semblance of strength training while I'm on the road Presently all I end up doing for strength training without weights is a mass number of body squats pushups and some core work This hits a number of muscle groups but not all It is also very boring and not fun What are some suggestions for developing some routines that will ultimately encompass all muscle groups for times when I travel and have no access to any weightlifting equipment whatsoever,fitness,2106
2087,For the past two weeks I've been getting up at 5 30AM every day to workout I do a DVD-based workout at fairly high intensity Because of my life demands I've only been able to fit in about six hours of sleep a night Am I headed toward burnout / injury / problems or can I maintain this sleep pattern for the next three months,fitness,2941
2096,Why are rest days important When the weather permits I jog (or otherwise work-out) every day but people often tell me I should not because rest days are important What is the rationale behind this,fitness,2105
2097,About five years ago I did BJJ about five times a week It was one of my favorite hobbies of all time with the exception of all the amount of annoyances that came with it carpal tunnel pain finger numbness knee pain lower back pain bumps and bruises back thrown out knee injury toe injuries With the advent of a family fatherhood and career ambition it took a backseat to my life and eventually was phased out But I have a daydream of getting back into it The problem is I'm 41 now and I can't show up to work in crutches and elbow braces anymore Is this type of high-intensity sport better suited for a young man's life,fitness,2101
2113,I like to run outside and therefore need shoes to run However there's a massive market for running shoes and I get lost in all of the options What are some guidelines in selecting a good shoe for running (Note I'm not looking for which is best but rather what technology or features should I look for),fitness,2166
2115,This one has been bothering me for quite a while I've heard different opinions on this ranging from There is absolutelty nothing to worry about running is great for you to You definitely shouldn't be running while overweight And since I'm asking this about myself a few specs I'm 195cm(6' 4 ) about 124kg(275 pounds) and have been moderately active in the past In a nutshell If I start running now will it be detrimental to my knees even if there is only discomfort not something I would really call pain,fitness,2135
2118,I've never made real exercise Recently i began doing push-ups starting with 1 a day and finally increasing it to 15 day Sometimes doing it 3-4 times (45-60) If i continue this routine will it help to reduce my belly fat Thank you,fitness,2123
2120,Currently I'm exercising 3 days a week (every other day) each day doing 2-3 muscle groups Currently my goal is to increase muscle mass My question is given my exercise goal is it better to really stress a given muscle group for a single day and then ignore it until next week or to work out all groups each day but to a lesser extent,fitness,2127
2124,I am doing very light workout e g 10 push-ups a day I want to know that if I keep my diet to cereals with full-cream milk will it have any effect on my belly fat,fitness,2138
2134,I've been working on my own workout structure for sometime now trying to find the right combination of warm ups and exercises I always begin with a warm up working on the muscles I'll be hitting that session Then I move on to the exercises I need to be freshest for eg any sort of jumps box jumps etc Then I'll work on resistance exercises finishing with treadmill or bike work Is there any scientific theory behind constructing workouts in the right order,fitness,2223
2137,Can tight psoas muscle cause lower (lumbar) back pain If yes which exercise would be best to recover Thanks How do you differentiate if the pain in lower back is because of tight psoas or due to locked facet joint (No neurological problem) EXTRA (if it seems relevant to question) This pain also seems to sometime transfer to hip and tail bone and as per the MRI and X-ray reports there's no disk or nerve pinching problem I've had ~10 MRIs and 10 X-rays and all show no problem in spine or joint Though there's inflammation in hip (it was in SI joint as well but now it is not) It seems to me now that it is probably a muscle related problem,fitness,2141
2139,I can do plenty of sit-ups and other ab exercises I also have a house-mate who is a personal trainer so I know I'm doing them right However I can stick to a routine of doing reasonable quantities of abdominal exercises every second day But I usually loose interest after 3 - 6 months as I never see any results My abs are definitely stronger however I think I have a hereditary beer gut It just doesn't want to go away I also combine these exercises with a reasonable diet and other exercise e g swimming jogging and other team sports,fitness,2145
2140,I've heard numerous times that you should not sit down immediately after the exercise when the heart rate is high and you should stand and walk around for a bit However I don't remember a convincing explanation as to why this is the case Is this true or an urban myth based on some dated research If true what exactly happens in a human body that makes it bad,fitness,2938
2142,Sometimes when I play football (soccer) I get incredibly light headed similar to when I'm really hungry What is the best type of food I should eat before playing a team exercise preferably something that won't feel heavy,fitness,2143
2144,I've heard that improving passive static flexibility is only possible for children but for adults it's more or less set in stone because it's not possible to lengthen the ligaments as you age So by this logic it's hopeless for an adult with average and below-average flexibility to try to do a split Are there any studies that would confirm or deny these claims If it's not true what kind of exercises can improve passive static flexibility in adults,fitness,2147
2150,My family are all big meat eaters We are country people who like to BBQ A recent article on BBC news says that adults are advised to consume on average no more than 70g of red meat per day I am probably eating around 200g of meat per day (this can be chicken fish pork or red meat) Regardless of the type of meat I am guessing this is too much However if I cut back on meat I get really hungry about half an hour after eating which is a temptation to start eating snack foods What can you suggest I can use in replacement of meat in my diet that will let me feel full and also won't have me feeling hungry again after 30 minutes,fitness,2173
2153,It seems there are a ton of easy ab exercises but very few for the lower back to keep the muscles balanced as your abs get stronger What are simple home exercises for the lower back,fitness,2159
2155,If I'm on a calorie deficit and trying to burn fat at what point do I start burning muscle instead of fat How can I be sure that I'm eating enough to minimize muscle loss but remain on a calorie deficit so that I can burn fat,fitness,2377
2157,My wife and I are quite competitive however being of the opposite sex it's hard for us to compete with things like push-ups etc I'm looking to find some other exercises that we can do together that have a competitive edge but where we can be on an even playing field Note my wife is around the same fitness level but not the same in terms of strength,fitness,2167
